,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[619, 131, 264, 342]",0.06,0.0,0.08,0.02,0.38,0.0,0.45,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
1,"[617, 126, 261, 336]",0.18,0.0,0.11,0.03,0.33,0.0,0.34,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
2,"[621, 128, 255, 324]",0.14,0.0,0.12,0.03,0.43,0.01,0.27,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
3,"[623, 126, 255, 322]",0.15,0.0,0.1,0.02,0.46,0.01,0.26,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
4,"[630, 117, 260, 332]",0.18,0.0,0.09,0.03,0.34,0.0,0.36,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
5,"[628, 120, 268, 341]",0.21,0.0,0.07,0.02,0.31,0.0,0.39,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
6,"[624, 112, 270, 356]",0.17,0.0,0.44,0.12,0.09,0.07,0.11,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
7,"[628, 114, 262, 340]",0.33,0.0,0.18,0.17,0.18,0.01,0.14,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
8,"[636, 124, 260, 338]",0.15,0.0,0.11,0.24,0.22,0.0,0.28,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
9,"[631, 118, 264, 342]",0.23,0.0,0.09,0.15,0.29,0.0,0.24,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
10,"[631, 117, 264, 339]",0.25,0.0,0.11,0.15,0.3,0.0,0.18,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
11,"[633, 122, 261, 342]",0.32,0.0,0.12,0.05,0.33,0.0,0.17,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
12,"[629, 115, 267, 339]",0.19,0.0,0.12,0.05,0.42,0.0,0.21,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
13,"[629, 117, 266, 339]",0.16,0.0,0.07,0.04,0.37,0.0,0.37,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
14,"[625, 123, 262, 328]",0.14,0.0,0.13,0.02,0.46,0.0,0.24,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
15,"[627, 118, 261, 327]",0.06,0.0,0.03,0.04,0.24,0.0,0.63,"[606, 678, 29, 34]",0.02,0.0,0.0,0.04,0.3,0.0,0.63,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
16,"[620, 124, 265, 326]",0.05,0.0,0.03,0.02,0.34,0.0,0.57,"[606, 677, 30, 35]",0.04,0.0,0.01,0.05,0.33,0.01,0.56,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
17,"[625, 123, 257, 325]",0.06,0.0,0.04,0.02,0.31,0.0,0.57,"[606, 677, 30, 35]",0.04,0.0,0.01,0.05,0.31,0.01,0.57,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
18,"[625, 119, 259, 335]",0.2,0.0,0.22,0.06,0.22,0.01,0.3,"[606, 677, 30, 35]",0.04,0.0,0.01,0.05,0.31,0.01,0.58,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
19,"[626, 122, 261, 335]",0.12,0.0,0.09,0.05,0.34,0.0,0.4,"[606, 677, 30, 35]",0.04,0.0,0.01,0.05,0.31,0.01,0.58,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
20,"[621, 126, 264, 334]",0.06,0.0,0.02,0.02,0.31,0.0,0.6,"[606, 677, 30, 35]",0.05,0.0,0.01,0.05,0.32,0.01,0.57,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
21,"[621, 131, 266, 336]",0.16,0.0,0.05,0.01,0.31,0.0,0.47,"[606, 677, 30, 35]",0.05,0.0,0.01,0.05,0.31,0.01,0.58,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
22,"[622, 131, 265, 336]",0.16,0.0,0.06,0.01,0.36,0.0,0.41,"[606, 677, 30, 35]",0.05,0.0,0.01,0.05,0.33,0.01,0.56,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
23,"[620, 132, 264, 339]",0.16,0.0,0.08,0.03,0.41,0.0,0.32,"[606, 677, 30, 35]",0.04,0.0,0.01,0.05,0.31,0.01,0.58,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
24,"[616, 132, 273, 350]",0.17,0.0,0.2,0.06,0.21,0.01,0.36,"[606, 677, 30, 35]",0.05,0.0,0.01,0.05,0.3,0.01,0.58,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
25,"[610, 134, 274, 351]",0.13,0.0,0.08,0.05,0.22,0.0,0.51,"[606, 677, 30, 35]",0.05,0.0,0.01,0.06,0.3,0.01,0.57,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
26,"[613, 134, 271, 350]",0.2,0.0,0.18,0.03,0.2,0.01,0.37,"[606, 677, 30, 36]",0.04,0.0,0.01,0.04,0.32,0.01,0.57,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
27,"[612, 135, 274, 352]",0.23,0.0,0.15,0.05,0.19,0.01,0.38,"[606, 677, 30, 36]",0.04,0.0,0.01,0.04,0.32,0.01,0.57,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
28,"[614, 133, 274, 353]",0.17,0.0,0.16,0.05,0.21,0.0,0.41,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
29,"[620, 128, 263, 337]",0.21,0.0,0.19,0.01,0.25,0.01,0.32,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
30,"[622, 125, 259, 327]",0.06,0.0,0.05,0.01,0.22,0.0,0.67,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
31,"[628, 124, 261, 332]",0.08,0.0,0.06,0.01,0.3,0.0,0.56,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
32,"[631, 126, 261, 334]",0.15,0.0,0.11,0.01,0.36,0.0,0.37,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
33,"[633, 130, 259, 331]",0.16,0.0,0.13,0.01,0.39,0.0,0.31,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
34,"[629, 138, 268, 345]",0.15,0.0,0.21,0.03,0.26,0.02,0.33,,,,,,,,,video_0428,118,3,50,39,29.964286470800058,3.9380213546880216,2025-01-29T20:28:53.770333
