,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[478, 156, 342, 437]",0.27,0.0,0.14,0.0,0.08,0.07,0.44,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
1,"[484, 162, 332, 429]",0.31,0.0,0.17,0.0,0.06,0.04,0.42,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
2,"[484, 161, 332, 430]",0.28,0.0,0.13,0.01,0.05,0.04,0.49,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
3,"[482, 158, 333, 432]",0.3,0.0,0.2,0.01,0.04,0.05,0.4,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
4,"[481, 159, 334, 431]",0.28,0.0,0.16,0.01,0.06,0.02,0.48,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
5,"[475, 155, 338, 435]",0.17,0.0,0.09,0.0,0.06,0.05,0.63,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
6,"[470, 152, 333, 432]",0.24,0.0,0.11,0.0,0.11,0.06,0.48,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
7,"[468, 154, 331, 429]",0.35,0.0,0.13,0.0,0.08,0.08,0.36,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
8,"[468, 155, 332, 427]",0.26,0.0,0.16,0.0,0.07,0.12,0.38,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
9,"[469, 152, 330, 427]",0.26,0.0,0.16,0.0,0.08,0.22,0.28,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
10,"[470, 150, 333, 431]",0.3,0.0,0.12,0.0,0.12,0.04,0.41,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
11,"[470, 152, 331, 428]",0.27,0.0,0.12,0.0,0.1,0.05,0.46,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
12,"[471, 153, 329, 424]",0.26,0.0,0.11,0.0,0.09,0.06,0.48,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
13,"[468, 151, 333, 432]",0.17,0.0,0.16,0.0,0.09,0.03,0.54,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
14,"[468, 153, 333, 429]",0.23,0.0,0.15,0.0,0.11,0.03,0.49,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
15,"[469, 152, 331, 428]",0.2,0.0,0.2,0.0,0.11,0.04,0.45,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
16,"[469, 154, 329, 423]",0.29,0.0,0.26,0.0,0.09,0.11,0.24,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
17,"[476, 150, 340, 440]",0.3,0.0,0.22,0.01,0.04,0.16,0.27,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
18,"[476, 161, 330, 429]",0.3,0.0,0.32,0.01,0.02,0.18,0.17,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
19,"[476, 160, 330, 421]",0.44,0.0,0.11,0.0,0.08,0.09,0.27,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
20,"[468, 161, 329, 418]",0.31,0.0,0.19,0.0,0.04,0.21,0.25,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
21,"[476, 153, 338, 427]",0.58,0.0,0.19,0.0,0.04,0.05,0.14,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
22,"[475, 168, 329, 412]",0.47,0.0,0.23,0.0,0.06,0.07,0.16,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
23,"[475, 156, 335, 418]",0.65,0.0,0.09,0.0,0.05,0.16,0.04,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
24,"[474, 154, 341, 436]",0.4,0.0,0.19,0.01,0.02,0.25,0.13,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
25,"[478, 165, 332, 424]",0.67,0.0,0.26,0.0,0.01,0.05,0.01,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
26,"[477, 165, 331, 418]",0.65,0.0,0.21,0.01,0.02,0.02,0.08,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
27,"[475, 160, 329, 421]",0.53,0.0,0.23,0.0,0.04,0.05,0.15,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
28,"[473, 160, 330, 425]",0.44,0.0,0.23,0.0,0.03,0.13,0.17,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
29,"[473, 164, 331, 427]",0.49,0.0,0.16,0.0,0.03,0.04,0.28,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
30,"[472, 160, 332, 431]",0.19,0.0,0.17,0.0,0.03,0.23,0.37,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
31,"[471, 160, 333, 433]",0.29,0.0,0.15,0.0,0.07,0.04,0.45,video_0910,70,2,50,35,29.97002997002997,2.3356666666666666,2025-01-29T20:58:24.342754
