,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[404, 24, 230, 309]",0.18,0.0,0.13,0.02,0.15,0.01,0.51,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
1,"[384, 37, 226, 302]",0.07,0.0,0.05,0.0,0.53,0.0,0.35,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
2,"[320, 49, 249, 313]",0.07,0.0,0.1,0.01,0.47,0.0,0.35,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
3,"[278, 59, 243, 296]",0.06,0.0,0.04,0.01,0.49,0.0,0.39,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
4,"[295, 32, 249, 322]",0.25,0.0,0.2,0.2,0.16,0.07,0.11,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
5,"[361, 4, 248, 316]",0.22,0.0,0.15,0.23,0.06,0.07,0.28,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
6,"[429, 3, 247, 318]",0.19,0.0,0.23,0.17,0.09,0.09,0.23,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
7,"[469, 18, 246, 315]",0.11,0.0,0.07,0.41,0.08,0.01,0.33,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
8,"[487, 20, 247, 329]",0.03,0.0,0.02,0.9,0.01,0.01,0.03,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
9,"[508, 28, 246, 335]",0.35,0.0,0.2,0.3,0.06,0.06,0.03,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
10,"[525, 40, 249, 332]",0.02,0.0,0.03,0.88,0.03,0.01,0.04,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
11,"[527, 45, 249, 341]",0.05,0.0,0.05,0.82,0.01,0.04,0.02,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
12,"[534, 43, 245, 337]",0.31,0.0,0.2,0.35,0.04,0.08,0.02,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
13,"[529, 49, 248, 338]",0.1,0.0,0.09,0.69,0.03,0.05,0.04,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
14,"[531, 47, 250, 331]",0.03,0.0,0.03,0.82,0.04,0.01,0.07,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
15,"[535, 59, 244, 318]",0.09,0.0,0.12,0.48,0.08,0.02,0.2,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
16,"[531, 50, 243, 323]",0.12,0.0,0.15,0.35,0.1,0.03,0.26,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
17,"[523, 46, 247, 328]",0.18,0.0,0.16,0.11,0.13,0.02,0.4,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
18,"[518, 43, 245, 326]",0.15,0.0,0.15,0.08,0.15,0.03,0.44,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
19,"[512, 49, 240, 310]",0.09,0.0,0.29,0.04,0.18,0.04,0.36,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
20,"[506, 43, 240, 309]",0.08,0.0,0.2,0.02,0.14,0.04,0.52,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
21,"[501, 40, 238, 306]",0.06,0.0,0.16,0.01,0.14,0.03,0.59,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
22,"[493, 32, 233, 312]",0.14,0.0,0.07,0.02,0.13,0.03,0.6,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
23,"[494, 39, 232, 302]",0.11,0.0,0.08,0.01,0.14,0.01,0.65,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
24,"[483, 37, 231, 301]",0.13,0.0,0.1,0.0,0.11,0.02,0.64,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
25,"[469, 36, 232, 298]",0.15,0.0,0.1,0.01,0.12,0.01,0.61,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
26,"[458, 34, 231, 303]",0.18,0.0,0.11,0.01,0.09,0.02,0.6,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
27,"[444, 24, 229, 308]",0.1,0.0,0.02,0.01,0.1,0.01,0.77,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
28,"[436, 20, 230, 303]",0.04,0.0,0.07,0.01,0.1,0.01,0.76,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
29,"[428, 5, 224, 305]",0.1,0.0,0.05,0.02,0.08,0.02,0.74,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
30,"[419, 4, 222, 297]",0.12,0.0,0.14,0.04,0.16,0.02,0.53,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
31,"[406, -2, 226, 304]",0.14,0.0,0.22,0.03,0.19,0.03,0.39,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
32,"[399, -1, 229, 305]",0.62,0.0,0.18,0.0,0.06,0.05,0.07,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
33,"[396, -12, 240, 326]",0.88,0.0,0.07,0.0,0.0,0.04,0.01,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
34,"[397, -39, 243, 331]",0.68,0.0,0.1,0.05,0.0,0.15,0.02,,,,,,,,,video_0757,84,2,50,42,24.0,3.5,2025-01-29T20:48:32.815160
