,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[764, 87, 349, 425]",0.62,0.05,0.05,0.01,0.16,0.01,0.1,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
1,"[767, 103, 334, 416]",0.48,0.07,0.09,0.0,0.25,0.0,0.1,"[693, 237, 100, 137]",0.13,0.0,0.06,0.27,0.33,0.02,0.19,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
2,"[742, 97, 339, 428]",0.38,0.01,0.04,0.01,0.31,0.0,0.25,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
3,"[758, 117, 332, 427]",0.47,0.06,0.06,0.01,0.31,0.0,0.1,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
4,"[747, 126, 339, 428]",0.44,0.04,0.07,0.0,0.34,0.0,0.11,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
5,"[728, 123, 340, 425]",0.54,0.05,0.06,0.0,0.27,0.0,0.08,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
6,"[706, 109, 356, 447]",0.57,0.04,0.04,0.0,0.25,0.0,0.1,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
7,"[708, 116, 343, 438]",0.52,0.11,0.05,0.0,0.24,0.0,0.08,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
8,"[688, 112, 342, 436]",0.54,0.15,0.08,0.0,0.17,0.0,0.07,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
9,"[676, 106, 339, 435]",0.62,0.1,0.08,0.0,0.14,0.0,0.06,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
10,"[668, 103, 341, 437]",0.55,0.15,0.07,0.0,0.17,0.0,0.06,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
11,"[637, 81, 357, 455]",0.52,0.05,0.08,0.0,0.23,0.0,0.12,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
12,"[628, 79, 348, 442]",0.47,0.03,0.09,0.0,0.24,0.01,0.16,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
13,"[610, 97, 335, 425]",0.74,0.14,0.04,0.0,0.05,0.0,0.02,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
14,"[554, 101, 349, 437]",0.75,0.06,0.07,0.0,0.1,0.0,0.03,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
15,"[528, 96, 352, 452]",0.72,0.07,0.04,0.0,0.1,0.0,0.06,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
16,"[483, 97, 349, 444]",0.78,0.08,0.05,0.0,0.05,0.01,0.03,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
17,"[430, 93, 348, 448]",0.63,0.12,0.06,0.0,0.11,0.01,0.07,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
18,"[423, 106, 341, 432]",0.77,0.09,0.04,0.0,0.06,0.0,0.04,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
19,"[385, 91, 362, 467]",0.68,0.12,0.07,0.0,0.08,0.01,0.05,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
20,"[344, 89, 347, 449]",0.63,0.14,0.07,0.0,0.1,0.01,0.05,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
21,"[340, 94, 345, 444]",0.73,0.09,0.05,0.0,0.08,0.01,0.04,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
22,"[335, 99, 342, 441]",0.69,0.13,0.06,0.0,0.08,0.01,0.04,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
23,"[327, 105, 339, 442]",0.73,0.08,0.06,0.0,0.1,0.01,0.03,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
24,"[321, 90, 351, 455]",0.85,0.0,0.03,0.0,0.09,0.0,0.02,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
25,"[322, 96, 347, 448]",0.84,0.01,0.04,0.0,0.09,0.01,0.01,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
26,"[323, 126, 333, 434]",0.9,0.03,0.02,0.0,0.03,0.01,0.01,"[1125, 349, 114, 138]",0.12,0.0,0.12,0.17,0.4,0.03,0.16,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
27,"[319, 125, 335, 438]",0.85,0.03,0.03,0.0,0.05,0.01,0.03,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
28,"[305, 117, 335, 435]",0.9,0.01,0.04,0.0,0.02,0.01,0.01,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
29,"[308, 121, 331, 431]",0.88,0.0,0.05,0.0,0.04,0.01,0.01,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
30,"[313, 137, 324, 423]",0.84,0.01,0.07,0.0,0.04,0.02,0.01,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
31,"[315, 139, 321, 418]",0.85,0.0,0.08,0.0,0.04,0.01,0.01,"[1146, 347, 117, 142]",0.14,0.0,0.12,0.31,0.28,0.05,0.1,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
32,"[320, 123, 324, 424]",0.86,0.0,0.05,0.0,0.08,0.0,0.01,"[1154, 346, 115, 140]",0.13,0.0,0.1,0.31,0.3,0.03,0.13,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
33,"[327, 142, 320, 412]",0.85,0.01,0.05,0.0,0.05,0.02,0.02,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
34,"[329, 140, 320, 412]",0.89,0.01,0.04,0.0,0.03,0.01,0.01,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
35,"[324, 119, 322, 417]",0.91,0.01,0.03,0.0,0.04,0.0,0.01,,,,,,,,,video_0088,72,2,50,36,29.97002997002997,2.4024,2025-01-29T20:07:57.266818
