,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[350, 185, 233, 307]",0.06,0.0,0.03,0.06,0.14,0.0,0.71,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
1,"[357, 188, 230, 305]",0.05,0.0,0.03,0.05,0.13,0.0,0.74,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
2,"[363, 188, 230, 304]",0.04,0.0,0.05,0.08,0.17,0.0,0.67,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
3,"[366, 195, 231, 300]",0.04,0.0,0.02,0.05,0.15,0.0,0.75,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
4,"[374, 189, 230, 304]",0.02,0.0,0.01,0.16,0.08,0.0,0.72,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
5,"[380, 195, 227, 299]",0.01,0.0,0.01,0.07,0.05,0.0,0.85,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
6,"[383, 198, 226, 295]",0.01,0.0,0.02,0.04,0.08,0.0,0.85,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
7,"[384, 204, 223, 289]",0.03,0.0,0.02,0.07,0.13,0.0,0.75,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
8,"[385, 202, 223, 291]",0.02,0.0,0.02,0.06,0.14,0.0,0.76,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
9,"[383, 202, 224, 292]",0.02,0.0,0.02,0.04,0.13,0.0,0.79,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
10,"[388, 191, 219, 295]",0.04,0.0,0.03,0.1,0.18,0.0,0.65,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
11,"[384, 206, 220, 285]",0.04,0.0,0.02,0.05,0.18,0.0,0.71,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
12,"[386, 206, 219, 283]",0.04,0.0,0.03,0.11,0.19,0.0,0.63,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
13,"[382, 197, 226, 293]",0.06,0.0,0.03,0.05,0.13,0.0,0.72,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
14,"[383, 198, 226, 296]",0.03,0.0,0.02,0.04,0.1,0.0,0.81,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
15,"[377, 187, 234, 304]",0.01,0.0,0.01,0.16,0.05,0.0,0.78,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
16,"[377, 190, 231, 300]",0.02,0.0,0.01,0.16,0.06,0.0,0.76,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
17,"[377, 189, 228, 301]",0.02,0.0,0.01,0.13,0.05,0.0,0.8,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
18,"[376, 187, 231, 301]",0.04,0.0,0.03,0.07,0.12,0.0,0.74,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
19,"[374, 181, 235, 305]",0.06,0.0,0.04,0.15,0.17,0.0,0.58,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
20,"[377, 181, 231, 302]",0.03,0.0,0.02,0.28,0.07,0.0,0.6,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
21,"[378, 183, 229, 297]",0.02,0.0,0.01,0.51,0.03,0.0,0.43,"[736, 393, 20, 24]",0.77,0.0,0.08,0.0,0.15,0.0,0.0,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
22,"[377, 187, 225, 293]",0.02,0.0,0.02,0.64,0.05,0.0,0.28,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
23,"[368, 178, 232, 307]",0.01,0.0,0.0,0.66,0.02,0.0,0.31,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
24,"[378, 161, 219, 312]",0.0,0.0,0.0,0.75,0.0,0.0,0.25,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
25,"[363, 176, 231, 306]",0.01,0.0,0.0,0.78,0.01,0.0,0.19,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
26,"[364, 173, 230, 307]",0.01,0.0,0.01,0.71,0.02,0.0,0.25,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
27,"[378, 177, 216, 292]",0.04,0.0,0.02,0.25,0.06,0.0,0.63,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
28,"[358, 168, 233, 311]",0.03,0.0,0.03,0.36,0.09,0.0,0.5,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
29,"[360, 160, 232, 312]",0.02,0.0,0.01,0.53,0.03,0.0,0.41,,,,,,,,,video_0411,70,2,50,35,25.0,2.8,2025-01-29T20:27:44.277234
