,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[463, 193, 238, 301]",0.2,0.0,0.09,0.13,0.31,0.04,0.23,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
1,"[461, 192, 240, 302]",0.16,0.0,0.1,0.12,0.3,0.06,0.27,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
2,"[486, 192, 225, 293]",0.12,0.0,0.05,0.29,0.27,0.0,0.27,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
3,"[485, 202, 226, 293]",0.15,0.0,0.05,0.23,0.29,0.01,0.27,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
4,"[451, 198, 243, 315]",0.18,0.0,0.03,0.09,0.26,0.0,0.44,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
5,"[450, 197, 244, 316]",0.17,0.0,0.04,0.23,0.24,0.01,0.32,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
6,"[432, 195, 262, 327]",0.07,0.0,0.02,0.29,0.07,0.01,0.53,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
7,"[439, 183, 265, 332]",0.03,0.0,0.02,0.71,0.12,0.02,0.09,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
8,"[449, 186, 262, 326]",0.01,0.0,0.01,0.69,0.1,0.0,0.19,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
9,"[466, 167, 262, 321]",0.05,0.0,0.02,0.54,0.17,0.0,0.22,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
10,"[473, 174, 262, 326]",0.18,0.0,0.04,0.22,0.16,0.01,0.39,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
11,"[465, 174, 267, 330]",0.08,0.0,0.06,0.5,0.1,0.04,0.22,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
12,"[473, 184, 239, 296]",0.06,0.0,0.07,0.5,0.12,0.05,0.19,video_0321,57,2,50,28,24.0,2.375,2025-01-29T20:22:06.665532
