,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[554, 121, 142, 188]",0.24,0.19,0.08,0.01,0.11,0.0,0.36,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
1,"[556, 119, 141, 184]",0.33,0.06,0.11,0.02,0.15,0.0,0.33,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
2,"[553, 103, 144, 194]",0.38,0.01,0.06,0.02,0.12,0.0,0.42,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
3,"[554, 101, 141, 189]",0.45,0.01,0.1,0.0,0.17,0.0,0.27,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
4,"[567, 105, 133, 175]",0.52,0.01,0.12,0.0,0.2,0.0,0.15,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
5,"[570, 104, 125, 165]",0.53,0.0,0.12,0.0,0.22,0.0,0.13,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
6,"[551, 89, 143, 189]",0.39,0.0,0.12,0.0,0.2,0.0,0.29,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
7,"[553, 85, 141, 187]",0.38,0.0,0.13,0.0,0.2,0.0,0.28,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
8,"[551, 78, 144, 189]",0.47,0.0,0.18,0.0,0.17,0.01,0.17,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
9,"[554, 75, 141, 185]",0.5,0.0,0.21,0.0,0.18,0.01,0.1,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
10,"[550, 63, 140, 186]",0.34,0.01,0.22,0.0,0.27,0.01,0.15,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
11,"[543, 48, 140, 186]",0.4,0.01,0.23,0.0,0.24,0.01,0.11,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
12,"[532, 45, 136, 180]",0.32,0.02,0.21,0.0,0.33,0.02,0.1,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
13,"[515, 39, 132, 176]",0.33,0.01,0.2,0.0,0.31,0.02,0.12,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
14,"[503, 47, 129, 164]",0.33,0.02,0.24,0.0,0.34,0.01,0.06,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
15,"[487, 46, 130, 169]",0.32,0.01,0.18,0.0,0.36,0.02,0.11,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
16,"[475, 52, 126, 167]",0.38,0.06,0.16,0.0,0.31,0.01,0.09,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
17,"[471, 54, 124, 168]",0.46,0.03,0.15,0.0,0.26,0.02,0.09,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
18,"[470, 62, 123, 166]",0.43,0.02,0.15,0.0,0.28,0.01,0.11,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
19,"[474, 67, 123, 169]",0.4,0.03,0.14,0.0,0.29,0.01,0.13,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
20,"[484, 81, 122, 159]",0.35,0.03,0.23,0.0,0.3,0.02,0.08,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
21,"[495, 84, 123, 166]",0.42,0.06,0.12,0.0,0.29,0.02,0.09,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
22,"[510, 101, 119, 155]",0.39,0.03,0.2,0.0,0.28,0.04,0.07,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
23,"[525, 113, 114, 149]",0.38,0.02,0.17,0.0,0.3,0.07,0.06,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
24,"[536, 121, 113, 150]",0.31,0.04,0.19,0.0,0.32,0.07,0.07,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
25,"[547, 128, 113, 147]",0.34,0.03,0.16,0.0,0.32,0.06,0.09,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
26,"[556, 131, 113, 147]",0.34,0.03,0.21,0.0,0.28,0.07,0.07,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
27,"[565, 131, 111, 147]",0.33,0.03,0.17,0.0,0.36,0.04,0.07,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
28,"[570, 134, 111, 144]",0.45,0.02,0.15,0.0,0.22,0.12,0.05,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
29,"[573, 125, 116, 151]",0.31,0.03,0.16,0.0,0.34,0.08,0.09,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
30,"[576, 124, 112, 147]",0.31,0.02,0.21,0.0,0.3,0.07,0.1,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
31,"[578, 116, 117, 151]",0.38,0.05,0.15,0.0,0.28,0.08,0.07,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
32,"[579, 107, 121, 158]",0.48,0.02,0.11,0.0,0.22,0.1,0.07,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
33,"[585, 115, 113, 149]",0.41,0.03,0.16,0.0,0.25,0.09,0.06,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
34,"[588, 114, 112, 147]",0.44,0.03,0.15,0.0,0.2,0.12,0.06,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
35,"[587, 107, 118, 151]",0.44,0.03,0.15,0.0,0.22,0.09,0.07,video_0133,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:11:03.269338
