,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[617, 218, 521, 644]",0.2,0.0,0.1,0.07,0.56,0.02,0.05,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
1,"[614, 218, 522, 645]",0.2,0.0,0.1,0.07,0.55,0.02,0.06,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
2,"[609, 215, 526, 646]",0.27,0.0,0.1,0.12,0.41,0.03,0.07,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
3,"[604, 214, 526, 644]",0.21,0.0,0.12,0.14,0.42,0.03,0.07,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
4,"[592, 224, 518, 636]",0.23,0.0,0.13,0.06,0.48,0.03,0.07,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
5,"[585, 217, 524, 646]",0.22,0.0,0.1,0.06,0.49,0.03,0.1,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
6,"[579, 216, 525, 642]",0.19,0.0,0.11,0.07,0.52,0.03,0.07,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
7,"[570, 213, 530, 655]",0.24,0.0,0.1,0.08,0.45,0.04,0.1,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
8,"[565, 213, 532, 656]",0.21,0.0,0.09,0.08,0.46,0.06,0.11,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
9,"[561, 212, 533, 652]",0.24,0.0,0.11,0.07,0.44,0.03,0.1,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
10,"[557, 211, 533, 652]",0.2,0.0,0.12,0.09,0.48,0.03,0.08,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
11,"[551, 213, 534, 653]",0.22,0.0,0.12,0.06,0.47,0.03,0.1,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
12,"[544, 212, 537, 657]",0.23,0.0,0.1,0.06,0.49,0.02,0.09,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
13,"[542, 214, 537, 658]",0.22,0.0,0.1,0.05,0.51,0.03,0.08,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
14,"[539, 217, 534, 655]",0.22,0.0,0.12,0.05,0.51,0.03,0.08,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
15,"[533, 216, 538, 660]",0.24,0.0,0.11,0.05,0.46,0.03,0.1,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
16,"[527, 214, 540, 663]",0.24,0.0,0.09,0.06,0.49,0.03,0.1,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
17,"[520, 208, 546, 675]",0.2,0.0,0.09,0.09,0.51,0.02,0.08,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
18,"[513, 199, 551, 680]",0.3,0.0,0.04,0.06,0.39,0.02,0.19,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
19,"[509, 198, 550, 682]",0.17,0.0,0.08,0.1,0.53,0.02,0.11,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
20,"[506, 194, 550, 681]",0.25,0.0,0.06,0.09,0.46,0.02,0.11,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
21,"[506, 191, 545, 676]",0.18,0.0,0.07,0.14,0.49,0.04,0.08,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
22,"[502, 188, 545, 676]",0.27,0.0,0.07,0.08,0.38,0.04,0.16,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
23,"[501, 190, 545, 671]",0.22,0.0,0.12,0.09,0.45,0.04,0.08,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
24,"[494, 187, 547, 672]",0.21,0.0,0.11,0.08,0.48,0.03,0.08,video_0006,68,2,50,34,25.0,2.72,2025-01-29T20:03:03.638030
