,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[445, 117, 182, 222]",0.36,0.0,0.22,0.02,0.15,0.1,0.15,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
1,"[370, 83, 175, 219]",0.28,0.0,0.22,0.03,0.17,0.07,0.24,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
2,"[356, 79, 176, 223]",0.13,0.0,0.07,0.02,0.13,0.05,0.6,"[212, 336, 58, 77]",0.19,0.0,0.2,0.12,0.1,0.13,0.26,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
3,"[352, 81, 177, 224]",0.09,0.0,0.07,0.01,0.1,0.01,0.71,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
4,"[353, 82, 180, 227]",0.08,0.0,0.07,0.0,0.18,0.01,0.66,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
5,"[358, 81, 181, 227]",0.11,0.0,0.07,0.01,0.23,0.02,0.56,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
6,"[359, 81, 182, 227]",0.13,0.0,0.06,0.01,0.11,0.02,0.66,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
7,"[363, 80, 183, 230]",0.26,0.0,0.14,0.01,0.11,0.05,0.43,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
8,"[364, 83, 181, 228]",0.14,0.01,0.15,0.01,0.43,0.03,0.22,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
9,"[370, 85, 184, 227]",0.21,0.0,0.09,0.01,0.14,0.02,0.53,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
10,"[378, 94, 183, 230]",0.38,0.0,0.11,0.01,0.14,0.03,0.34,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
11,"[385, 95, 183, 226]",0.33,0.0,0.15,0.01,0.22,0.02,0.28,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
12,"[417, 98, 181, 226]",0.19,0.0,0.28,0.01,0.23,0.09,0.21,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
13,"[414, 110, 188, 233]",0.46,0.0,0.19,0.01,0.19,0.03,0.12,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
14,"[403, 119, 190, 233]",0.34,0.0,0.14,0.01,0.32,0.02,0.18,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
15,"[398, 117, 192, 235]",0.45,0.0,0.12,0.01,0.26,0.02,0.14,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
16,"[396, 117, 189, 230]",0.4,0.0,0.11,0.01,0.28,0.02,0.17,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
17,"[390, 110, 186, 227]",0.22,0.0,0.09,0.0,0.23,0.01,0.44,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
18,"[386, 117, 201, 246]",0.57,0.01,0.28,0.0,0.07,0.04,0.03,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
19,"[401, 132, 195, 236]",0.57,0.0,0.19,0.0,0.15,0.02,0.07,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
20,"[406, 127, 192, 228]",0.31,0.0,0.18,0.0,0.31,0.01,0.19,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
21,"[417, 122, 194, 230]",0.44,0.0,0.22,0.0,0.2,0.02,0.11,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
22,"[397, 143, 178, 214]",0.23,0.09,0.22,0.0,0.43,0.02,0.01,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
23,"[392, 148, 176, 210]",0.11,0.06,0.23,0.0,0.56,0.01,0.02,,,,,,,,,video_0975,179,4,50,44,29.968325791855204,5.972972972972973,2025-01-29T21:02:14.296965
