,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[428, 255, 382, 544]",0.15,0.0,0.07,0.01,0.13,0.56,0.08,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
1,"[424, 247, 385, 550]",0.29,0.0,0.14,0.01,0.19,0.3,0.06,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
2,"[338, 183, 478, 644]",0.29,0.0,0.1,0.03,0.26,0.21,0.11,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
3,"[305, 164, 489, 671]",0.18,0.0,0.05,0.01,0.24,0.33,0.18,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
4,"[304, 155, 493, 681]",0.17,0.0,0.06,0.03,0.21,0.33,0.2,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
5,"[292, 149, 500, 685]",0.28,0.0,0.09,0.03,0.2,0.22,0.18,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
6,"[294, 154, 497, 681]",0.23,0.0,0.06,0.04,0.2,0.2,0.28,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
7,"[396, 250, 400, 548]",0.18,0.0,0.11,0.02,0.19,0.24,0.26,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
8,"[402, 257, 398, 538]",0.19,0.0,0.06,0.03,0.31,0.13,0.29,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
9,"[345, 211, 464, 619]",0.16,0.0,0.1,0.05,0.21,0.15,0.33,video_0367,96,2,50,48,24.0,4.0,2025-01-29T20:24:51.893534
