,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[596, 88, 384, 505]",0.12,0.0,0.38,0.01,0.18,0.01,0.3,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
1,"[615, 85, 387, 505]",0.14,0.0,0.55,0.01,0.17,0.01,0.12,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
2,"[634, 83, 385, 504]",0.15,0.0,0.47,0.0,0.2,0.01,0.17,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
3,"[657, 71, 390, 512]",0.11,0.0,0.45,0.0,0.21,0.01,0.21,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
4,"[673, 54, 388, 521]",0.11,0.0,0.52,0.01,0.21,0.01,0.15,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
5,"[688, 63, 368, 495]",0.16,0.0,0.09,0.0,0.55,0.0,0.2,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
6,"[667, 50, 387, 520]",0.12,0.0,0.19,0.0,0.5,0.0,0.19,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
7,"[647, 39, 384, 511]",0.14,0.0,0.14,0.0,0.63,0.0,0.08,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
8,"[652, 28, 387, 513]",0.14,0.0,0.18,0.0,0.53,0.0,0.15,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
9,"[651, 25, 385, 512]",0.2,0.0,0.22,0.01,0.31,0.0,0.26,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
10,"[662, 40, 359, 497]",0.35,0.0,0.5,0.07,0.06,0.01,0.01,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
11,"[659, 44, 377, 499]",0.26,0.0,0.4,0.1,0.17,0.01,0.07,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
12,"[660, 59, 369, 500]",0.42,0.0,0.33,0.03,0.18,0.0,0.03,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
13,"[654, 70, 373, 500]",0.39,0.0,0.28,0.08,0.21,0.0,0.04,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
14,"[638, 61, 374, 500]",0.29,0.0,0.23,0.13,0.28,0.01,0.06,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
15,"[626, 64, 377, 499]",0.15,0.0,0.38,0.14,0.22,0.01,0.1,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
16,"[589, 14, 466, 613]",0.27,0.0,0.52,0.02,0.16,0.01,0.03,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
17,"[587, 3, 470, 617]",0.19,0.0,0.32,0.22,0.19,0.01,0.08,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
18,"[587, 8, 470, 614]",0.17,0.0,0.49,0.02,0.26,0.01,0.05,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
19,"[595, 8, 469, 613]",0.22,0.0,0.46,0.05,0.2,0.01,0.07,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
20,"[597, 10, 470, 614]",0.22,0.0,0.56,0.02,0.16,0.01,0.03,video_0099,264,6,50,44,29.97002997002997,8.8088,2025-01-29T20:08:39.028189
