,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[438, 132, 278, 348]",0.02,0.0,0.08,0.05,0.05,0.0,0.8,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
1,"[437, 131, 280, 350]",0.03,0.0,0.09,0.03,0.04,0.01,0.8,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
2,"[436, 132, 279, 349]",0.03,0.0,0.1,0.06,0.05,0.01,0.75,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
3,"[436, 133, 279, 350]",0.04,0.0,0.07,0.05,0.03,0.01,0.8,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
4,"[436, 134, 278, 349]",0.05,0.0,0.07,0.06,0.03,0.02,0.77,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
5,"[437, 135, 276, 346]",0.09,0.0,0.11,0.03,0.05,0.03,0.69,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
6,"[434, 134, 278, 351]",0.05,0.0,0.07,0.04,0.03,0.04,0.77,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
7,"[433, 137, 276, 348]",0.08,0.0,0.07,0.02,0.05,0.03,0.75,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
8,"[432, 134, 276, 348]",0.1,0.0,0.12,0.03,0.08,0.02,0.64,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
9,"[439, 140, 267, 341]",0.17,0.0,0.22,0.04,0.03,0.31,0.24,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
10,"[411, 130, 277, 372]",0.04,0.0,0.13,0.02,0.03,0.09,0.71,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
11,"[409, 128, 289, 378]",0.06,0.0,0.19,0.01,0.04,0.22,0.48,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
12,"[408, 131, 290, 380]",0.04,0.0,0.15,0.01,0.05,0.1,0.65,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
13,"[402, 132, 292, 380]",0.07,0.0,0.13,0.02,0.04,0.11,0.64,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
14,"[405, 136, 290, 375]",0.05,0.0,0.19,0.0,0.08,0.04,0.64,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
15,"[405, 136, 291, 375]",0.06,0.0,0.18,0.0,0.09,0.03,0.64,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
16,"[407, 140, 289, 372]",0.05,0.0,0.13,0.0,0.08,0.02,0.72,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
17,"[406, 141, 286, 369]",0.07,0.0,0.16,0.0,0.15,0.01,0.61,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
18,"[410, 140, 279, 364]",0.05,0.0,0.25,0.0,0.13,0.04,0.52,"[324, 574, 15, 18]",0.41,0.0,0.03,0.23,0.2,0.0,0.13,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
19,"[421, 160, 272, 343]",0.16,0.0,0.3,0.0,0.1,0.14,0.3,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
20,"[419, 157, 275, 348]",0.08,0.0,0.31,0.0,0.19,0.06,0.35,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
21,"[418, 151, 280, 355]",0.08,0.0,0.18,0.0,0.13,0.06,0.55,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
22,"[421, 152, 278, 353]",0.05,0.0,0.18,0.0,0.15,0.04,0.57,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
23,"[423, 154, 277, 349]",0.12,0.0,0.22,0.0,0.13,0.07,0.45,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
24,"[428, 154, 274, 343]",0.09,0.0,0.29,0.0,0.12,0.12,0.38,,,,,,,,,video_0618,49,2,40,24,29.97,1.6349683016349683,2025-01-29T20:39:55.826205
