,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[536, 132, 144, 190]",0.03,0.0,0.04,0.05,0.01,0.04,0.83,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
1,"[533, 129, 147, 197]",0.08,0.0,0.04,0.2,0.02,0.08,0.58,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
2,"[530, 140, 149, 204]",0.28,0.0,0.07,0.25,0.01,0.21,0.17,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
3,"[535, 151, 148, 195]",0.01,0.0,0.01,0.57,0.0,0.34,0.08,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
4,"[532, 155, 146, 185]",0.01,0.0,0.0,0.68,0.0,0.02,0.28,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
5,"[533, 158, 147, 192]",0.01,0.0,0.0,0.86,0.0,0.11,0.02,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
6,"[530, 160, 145, 188]",0.01,0.0,0.0,0.8,0.0,0.03,0.15,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
7,"[531, 163, 144, 184]",0.02,0.0,0.0,0.79,0.0,0.08,0.11,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
8,"[526, 155, 149, 189]",0.07,0.0,0.01,0.61,0.0,0.03,0.27,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
9,"[527, 155, 149, 188]",0.08,0.0,0.01,0.6,0.0,0.03,0.28,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
10,"[527, 154, 148, 187]",0.04,0.0,0.01,0.58,0.0,0.03,0.34,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
11,"[528, 156, 151, 189]",0.01,0.0,0.0,0.9,0.0,0.07,0.03,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
12,"[528, 155, 150, 192]",0.01,0.0,0.0,0.87,0.0,0.09,0.03,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
13,"[528, 155, 151, 189]",0.01,0.0,0.0,0.83,0.0,0.12,0.03,,,,,,,,,video_0386,143,3,50,47,29.97002997002997,4.771433333333333,2025-01-29T20:26:19.586594
