,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[555, 79, 352, 439]",0.04,0.0,0.04,0.0,0.9,0.0,0.01,"[526, 673, 19, 21]",0.05,0.0,0.07,0.69,0.17,0.01,0.02,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
1,"[555, 80, 351, 438]",0.04,0.0,0.06,0.0,0.88,0.0,0.01,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
2,"[554, 81, 348, 434]",0.03,0.0,0.05,0.02,0.88,0.0,0.02,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
3,"[556, 80, 348, 435]",0.03,0.0,0.05,0.01,0.9,0.0,0.01,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
4,"[552, 93, 339, 420]",0.02,0.0,0.03,0.0,0.93,0.0,0.01,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
5,"[548, 93, 340, 421]",0.02,0.0,0.04,0.0,0.93,0.0,0.01,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
6,"[528, 91, 349, 424]",0.03,0.0,0.05,0.0,0.9,0.0,0.02,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
7,"[517, 91, 341, 424]",0.03,0.0,0.04,0.01,0.89,0.0,0.04,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
8,"[505, 78, 355, 442]",0.05,0.0,0.07,0.02,0.77,0.0,0.09,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
9,"[485, 66, 362, 453]",0.1,0.0,0.14,0.07,0.6,0.01,0.08,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
10,"[475, 63, 368, 459]",0.18,0.0,0.14,0.02,0.58,0.01,0.08,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
11,"[476, 87, 345, 418]",0.04,0.0,0.05,0.02,0.81,0.0,0.09,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
12,"[478, 83, 342, 415]",0.02,0.0,0.03,0.01,0.88,0.0,0.05,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
13,"[478, 84, 343, 412]",0.02,0.0,0.03,0.01,0.9,0.0,0.04,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
14,"[478, 87, 343, 418]",0.02,0.0,0.03,0.01,0.87,0.0,0.07,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
15,"[474, 82, 352, 423]",0.03,0.0,0.04,0.01,0.87,0.0,0.05,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
16,"[477, 65, 364, 448]",0.25,0.0,0.08,0.04,0.51,0.01,0.11,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
17,"[488, 69, 357, 442]",0.09,0.0,0.06,0.19,0.49,0.0,0.17,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
18,"[494, 92, 338, 417]",0.02,0.0,0.02,0.02,0.86,0.0,0.07,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
19,"[502, 92, 339, 420]",0.02,0.0,0.02,0.01,0.94,0.0,0.02,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
20,"[506, 97, 339, 415]",0.01,0.0,0.02,0.01,0.94,0.0,0.02,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
21,"[513, 94, 338, 422]",0.02,0.0,0.01,0.0,0.96,0.0,0.01,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
22,"[520, 97, 339, 418]",0.01,0.0,0.01,0.0,0.99,0.0,0.0,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
23,"[519, 96, 341, 420]",0.01,0.0,0.01,0.0,0.98,0.0,0.0,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
24,"[511, 74, 364, 452]",0.08,0.0,0.03,0.01,0.88,0.0,0.01,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
25,"[518, 94, 343, 422]",0.01,0.0,0.01,0.0,0.97,0.0,0.0,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
26,"[518, 76, 361, 447]",0.05,0.0,0.03,0.0,0.92,0.0,0.01,,,,,,,,,video_0579,53,2,50,26,29.97002997002997,1.7684333333333333,2025-01-29T20:37:49.810026
