,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[325, 71, 166, 233]",0.07,0.0,0.78,0.01,0.05,0.08,0.01,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
1,"[322, 68, 168, 235]",0.05,0.0,0.8,0.01,0.03,0.1,0.01,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
2,"[323, 71, 156, 211]",0.08,0.0,0.32,0.0,0.2,0.05,0.34,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
3,"[317, 59, 166, 225]",0.07,0.01,0.57,0.01,0.23,0.02,0.09,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
4,"[321, 68, 163, 223]",0.11,0.0,0.68,0.01,0.12,0.06,0.02,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
5,"[320, 70, 165, 222]",0.09,0.0,0.77,0.0,0.09,0.03,0.01,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
6,"[319, 75, 160, 219]",0.21,0.0,0.59,0.0,0.12,0.05,0.03,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
7,"[313, 80, 158, 216]",0.06,0.0,0.54,0.0,0.07,0.26,0.07,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
8,"[315, 80, 159, 211]",0.15,0.0,0.26,0.0,0.25,0.04,0.3,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
9,"[312, 82, 161, 211]",0.09,0.0,0.31,0.0,0.17,0.32,0.11,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
10,"[311, 85, 161, 213]",0.08,0.0,0.32,0.01,0.07,0.43,0.1,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
11,"[310, 83, 168, 235]",0.04,0.0,0.24,0.0,0.0,0.71,0.0,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
12,"[315, 96, 163, 223]",0.13,0.0,0.36,0.0,0.03,0.46,0.02,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
13,"[318, 102, 166, 223]",0.05,0.0,0.29,0.02,0.12,0.09,0.44,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
14,"[316, 107, 165, 221]",0.15,0.0,0.18,0.0,0.19,0.04,0.43,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
15,"[315, 105, 165, 221]",0.15,0.0,0.23,0.0,0.2,0.03,0.38,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
16,"[320, 102, 165, 224]",0.1,0.0,0.51,0.0,0.1,0.04,0.26,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
17,"[323, 102, 165, 218]",0.15,0.0,0.17,0.0,0.24,0.01,0.42,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
18,"[328, 109, 162, 220]",0.08,0.0,0.2,0.0,0.09,0.01,0.61,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
19,"[329, 110, 167, 227]",0.08,0.0,0.38,0.0,0.13,0.01,0.4,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
20,"[334, 124, 157, 214]",0.05,0.0,0.08,0.01,0.09,0.0,0.77,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
21,"[332, 126, 157, 214]",0.03,0.0,0.09,0.01,0.07,0.01,0.79,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
22,"[331, 106, 169, 231]",0.06,0.0,0.07,0.0,0.15,0.0,0.71,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
23,"[332, 109, 163, 222]",0.08,0.0,0.46,0.01,0.13,0.04,0.28,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
24,"[333, 109, 160, 221]",0.07,0.0,0.62,0.01,0.08,0.15,0.07,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
25,"[329, 112, 160, 221]",0.1,0.0,0.63,0.0,0.06,0.18,0.03,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
26,"[325, 113, 157, 220]",0.04,0.0,0.44,0.01,0.03,0.27,0.2,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
27,"[323, 113, 156, 220]",0.03,0.0,0.24,0.0,0.02,0.64,0.06,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
28,"[325, 107, 163, 218]",0.12,0.0,0.27,0.0,0.21,0.0,0.39,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
29,"[323, 105, 158, 211]",0.1,0.01,0.12,0.01,0.18,0.03,0.55,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
30,"[328, 103, 153, 207]",0.12,0.01,0.13,0.01,0.11,0.33,0.29,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
31,"[331, 93, 161, 217]",0.11,0.0,0.14,0.0,0.22,0.04,0.47,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
32,"[329, 82, 173, 242]",0.04,0.0,0.35,0.0,0.02,0.57,0.03,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
33,"[330, 98, 171, 232]",0.08,0.0,0.34,0.0,0.07,0.13,0.36,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
34,"[325, 103, 173, 228]",0.05,0.0,0.09,0.0,0.16,0.01,0.68,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
35,"[327, 106, 169, 230]",0.03,0.0,0.25,0.0,0.05,0.54,0.12,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
36,"[324, 95, 173, 238]",0.04,0.0,0.41,0.01,0.12,0.14,0.28,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
37,"[326, 78, 174, 241]",0.04,0.0,0.4,0.15,0.09,0.2,0.13,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
38,"[332, 70, 168, 233]",0.01,0.0,0.01,0.94,0.0,0.04,0.0,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
39,"[342, 84, 159, 215]",0.0,0.0,0.0,0.99,0.0,0.01,0.0,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
40,"[336, 77, 167, 221]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
41,"[338, 83, 169, 229]",0.0,0.0,0.0,0.98,0.01,0.01,0.0,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
42,"[335, 82, 172, 240]",0.0,0.0,0.0,0.98,0.0,0.01,0.0,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
43,"[346, 99, 163, 220]",0.13,0.0,0.37,0.0,0.12,0.08,0.3,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
44,"[348, 91, 157, 216]",0.17,0.0,0.23,0.0,0.22,0.06,0.31,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
45,"[352, 90, 157, 219]",0.08,0.0,0.33,0.0,0.08,0.37,0.13,video_0264,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:18:50.566658
