,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[567, 112, 147, 190]",0.06,0.06,0.32,0.0,0.55,0.0,0.0,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
1,"[563, 118, 145, 186]",0.37,0.03,0.19,0.0,0.4,0.0,0.01,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
2,"[545, 112, 149, 191]",0.38,0.06,0.15,0.0,0.4,0.0,0.0,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
3,"[535, 116, 154, 194]",0.27,0.05,0.16,0.0,0.5,0.0,0.02,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
4,"[526, 114, 155, 194]",0.32,0.02,0.2,0.0,0.45,0.0,0.01,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
5,"[513, 118, 160, 196]",0.38,0.1,0.18,0.0,0.33,0.0,0.02,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
6,"[507, 117, 161, 199]",0.46,0.01,0.27,0.0,0.25,0.0,0.02,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
7,"[494, 114, 170, 212]",0.33,0.0,0.35,0.0,0.2,0.01,0.12,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
8,"[485, 108, 173, 220]",0.24,0.0,0.44,0.0,0.23,0.01,0.08,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
9,"[485, 107, 175, 224]",0.2,0.0,0.36,0.0,0.2,0.02,0.22,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
10,"[485, 107, 171, 224]",0.16,0.0,0.34,0.0,0.2,0.02,0.27,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
11,"[476, 111, 175, 230]",0.1,0.0,0.26,0.01,0.16,0.0,0.47,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
12,"[474, 118, 176, 227]",0.09,0.0,0.26,0.03,0.29,0.0,0.34,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
13,"[478, 123, 179, 232]",0.16,0.0,0.24,0.03,0.26,0.0,0.31,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
14,"[475, 127, 186, 238]",0.15,0.0,0.17,0.04,0.24,0.0,0.41,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
15,"[476, 142, 182, 228]",0.09,0.0,0.18,0.01,0.36,0.0,0.36,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
16,"[478, 144, 184, 235]",0.1,0.0,0.12,0.05,0.18,0.0,0.56,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
17,"[474, 144, 191, 237]",0.12,0.0,0.12,0.04,0.24,0.0,0.48,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
18,"[478, 146, 190, 239]",0.19,0.0,0.27,0.01,0.23,0.0,0.29,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
19,"[478, 135, 194, 250]",0.17,0.0,0.26,0.01,0.34,0.0,0.22,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
20,"[476, 126, 199, 255]",0.39,0.0,0.25,0.0,0.32,0.0,0.04,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
21,"[485, 133, 195, 250]",0.21,0.01,0.29,0.0,0.39,0.0,0.1,video_0854,43,2,40,21,25.0,1.72,2025-01-29T20:54:46.109798
