,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[599, 6, 478, 604]",0.12,0.01,0.07,0.0,0.18,0.0,0.62,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
1,"[607, 10, 469, 601]",0.13,0.01,0.09,0.0,0.17,0.0,0.59,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
2,"[620, 15, 468, 599]",0.07,0.0,0.05,0.0,0.12,0.0,0.75,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
3,"[631, 18, 486, 613]",0.11,0.0,0.02,0.0,0.06,0.0,0.81,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
4,"[647, 55, 471, 587]",0.24,0.12,0.04,0.0,0.38,0.02,0.19,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
5,"[648, 57, 473, 590]",0.31,0.1,0.04,0.0,0.39,0.02,0.15,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
6,"[642, 17, 497, 618]",0.06,0.0,0.01,0.0,0.07,0.0,0.85,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
7,"[645, 15, 500, 626]",0.15,0.01,0.02,0.0,0.1,0.0,0.72,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
8,"[651, 15, 488, 615]",0.08,0.0,0.02,0.0,0.14,0.0,0.76,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
9,"[665, 40, 470, 599]",0.35,0.01,0.03,0.0,0.35,0.0,0.26,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
10,"[643, 9, 499, 633]",0.19,0.02,0.02,0.0,0.14,0.0,0.62,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
11,"[644, 16, 483, 626]",0.15,0.03,0.02,0.0,0.22,0.0,0.57,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
12,"[648, 18, 490, 631]",0.27,0.0,0.02,0.0,0.14,0.0,0.56,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
13,"[637, 23, 486, 622]",0.26,0.04,0.02,0.0,0.24,0.0,0.43,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
14,"[631, 14, 494, 632]",0.24,0.02,0.02,0.0,0.19,0.0,0.54,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
15,"[632, 19, 494, 630]",0.28,0.01,0.02,0.0,0.17,0.0,0.52,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
16,"[633, 28, 485, 617]",0.23,0.02,0.02,0.0,0.26,0.0,0.46,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
17,"[633, 24, 492, 626]",0.24,0.01,0.02,0.0,0.2,0.0,0.52,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
18,"[630, 20, 494, 633]",0.28,0.01,0.02,0.0,0.16,0.0,0.53,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
19,"[625, 13, 508, 646]",0.18,0.0,0.01,0.0,0.16,0.0,0.64,video_0684,106,3,50,35,30.0,3.533333333333333,2025-01-29T20:43:58.226758
