,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[426, 106, 189, 251]",0.08,0.0,0.59,0.0,0.07,0.05,0.2,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
1,"[428, 110, 188, 243]",0.08,0.0,0.58,0.0,0.03,0.18,0.12,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
2,"[428, 110, 188, 240]",0.08,0.0,0.62,0.0,0.03,0.21,0.06,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
3,"[430, 109, 186, 241]",0.06,0.0,0.45,0.0,0.04,0.14,0.3,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
4,"[430, 110, 187, 240]",0.07,0.0,0.45,0.0,0.03,0.2,0.25,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
5,"[431, 108, 187, 242]",0.05,0.0,0.65,0.0,0.02,0.2,0.08,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
6,"[431, 109, 188, 242]",0.07,0.0,0.48,0.0,0.03,0.24,0.18,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
7,"[430, 113, 188, 242]",0.1,0.0,0.52,0.0,0.06,0.05,0.27,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
8,"[430, 115, 189, 240]",0.06,0.0,0.64,0.0,0.04,0.1,0.16,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
9,"[429, 110, 189, 244]",0.04,0.0,0.45,0.0,0.02,0.36,0.14,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
10,"[429, 117, 187, 240]",0.1,0.0,0.47,0.0,0.02,0.22,0.19,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
11,"[429, 122, 186, 239]",0.08,0.0,0.42,0.0,0.04,0.12,0.34,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
12,"[426, 116, 193, 245]",0.09,0.0,0.44,0.0,0.02,0.34,0.11,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
13,"[424, 117, 193, 246]",0.07,0.0,0.48,0.0,0.04,0.22,0.2,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
14,"[424, 117, 194, 249]",0.11,0.0,0.54,0.0,0.03,0.18,0.13,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
15,"[425, 118, 194, 249]",0.11,0.0,0.6,0.0,0.04,0.12,0.14,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
16,"[422, 117, 197, 252]",0.11,0.0,0.56,0.0,0.03,0.2,0.11,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
17,"[421, 115, 198, 253]",0.08,0.0,0.49,0.0,0.03,0.31,0.1,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
18,"[415, 104, 208, 269]",0.04,0.0,0.54,0.0,0.04,0.15,0.23,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
19,"[420, 114, 199, 257]",0.05,0.0,0.51,0.0,0.02,0.34,0.07,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
20,"[418, 110, 203, 266]",0.06,0.0,0.59,0.0,0.02,0.27,0.06,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
21,"[415, 105, 212, 275]",0.03,0.0,0.59,0.0,0.02,0.17,0.19,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
22,"[422, 118, 199, 258]",0.05,0.0,0.6,0.0,0.03,0.18,0.13,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
23,"[410, 109, 213, 272]",0.05,0.0,0.56,0.0,0.05,0.1,0.24,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
24,"[419, 119, 200, 257]",0.06,0.0,0.49,0.0,0.02,0.34,0.08,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
25,"[418, 119, 201, 258]",0.1,0.0,0.35,0.0,0.05,0.22,0.29,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
26,"[412, 107, 209, 272]",0.05,0.0,0.51,0.0,0.04,0.18,0.22,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
27,"[413, 106, 211, 274]",0.07,0.0,0.38,0.0,0.04,0.09,0.42,video_0771,79,2,50,39,30.0,2.6333333333333333,2025-01-29T20:49:27.296113
