,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[271, 101, 97, 121]",0.06,0.0,0.17,0.17,0.42,0.16,0.02,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
1,"[269, 101, 100, 124]",0.03,0.0,0.07,0.56,0.23,0.06,0.04,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
2,"[270, 102, 98, 125]",0.03,0.0,0.07,0.3,0.32,0.25,0.02,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
3,"[268, 106, 100, 124]",0.04,0.0,0.07,0.29,0.44,0.13,0.02,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
4,"[268, 110, 99, 123]",0.05,0.0,0.1,0.43,0.3,0.07,0.05,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
5,"[264, 108, 101, 126]",0.03,0.0,0.04,0.4,0.41,0.07,0.05,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
6,"[262, 110, 102, 126]",0.03,0.0,0.05,0.23,0.57,0.08,0.04,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
7,"[261, 109, 101, 126]",0.02,0.0,0.04,0.43,0.15,0.29,0.07,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
8,"[263, 112, 100, 124]",0.08,0.0,0.09,0.25,0.44,0.1,0.04,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
9,"[262, 110, 99, 124]",0.11,0.0,0.12,0.17,0.53,0.04,0.03,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
10,"[262, 109, 100, 124]",0.08,0.0,0.11,0.22,0.52,0.05,0.03,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
11,"[262, 110, 99, 122]",0.1,0.01,0.14,0.12,0.58,0.03,0.02,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
12,"[261, 108, 102, 123]",0.07,0.0,0.14,0.12,0.56,0.09,0.02,,,,,,,,,video_0436,74,2,50,37,25.0,2.96,2025-01-29T20:29:24.036484
