,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[338, 66, 116, 155]",0.03,0.0,0.03,0.86,0.01,0.03,0.05,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
1,"[337, 68, 117, 155]",0.01,0.0,0.01,0.97,0.0,0.01,0.01,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
2,"[337, 70, 117, 153]",0.01,0.0,0.0,0.91,0.02,0.0,0.04,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
3,"[332, 68, 118, 155]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
4,"[330, 67, 119, 155]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
5,"[327, 60, 124, 165]",0.01,0.0,0.0,0.94,0.01,0.0,0.03,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
6,"[324, 61, 123, 160]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
7,"[324, 60, 123, 160]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
8,"[321, 59, 123, 159]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
9,"[320, 60, 123, 160]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
10,"[318, 61, 122, 159]",0.02,0.0,0.01,0.78,0.06,0.0,0.13,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
11,"[315, 59, 124, 157]",0.02,0.0,0.0,0.41,0.09,0.0,0.47,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
12,"[315, 55, 125, 160]",0.02,0.0,0.01,0.92,0.03,0.0,0.03,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
13,"[317, 67, 121, 154]",0.09,0.0,0.04,0.32,0.16,0.01,0.39,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
14,"[319, 69, 121, 156]",0.03,0.0,0.01,0.05,0.12,0.0,0.78,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
15,"[317, 66, 122, 154]",0.03,0.0,0.02,0.07,0.16,0.0,0.72,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
16,"[320, 65, 120, 151]",0.03,0.0,0.01,0.05,0.11,0.0,0.79,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
17,"[322, 64, 120, 155]",0.13,0.0,0.23,0.13,0.24,0.03,0.24,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
18,"[325, 67, 120, 154]",0.03,0.0,0.02,0.18,0.12,0.0,0.65,"[405, 535, 17, 20]",0.57,0.0,0.16,0.16,0.08,0.01,0.01,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
19,"[330, 78, 114, 147]",0.04,0.0,0.03,0.03,0.41,0.0,0.49,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
20,"[330, 78, 114, 147]",0.03,0.0,0.01,0.01,0.4,0.0,0.55,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
21,"[328, 69, 120, 155]",0.06,0.0,0.03,0.06,0.22,0.0,0.63,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
22,"[329, 67, 120, 155]",0.02,0.0,0.03,0.11,0.13,0.0,0.7,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
23,"[321, 71, 123, 155]",0.07,0.0,0.02,0.56,0.05,0.0,0.3,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
24,"[317, 73, 124, 152]",0.04,0.0,0.01,0.58,0.02,0.0,0.35,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
25,"[320, 76, 122, 150]",0.05,0.0,0.02,0.06,0.07,0.0,0.8,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
26,"[325, 72, 124, 153]",0.01,0.0,0.01,0.07,0.04,0.0,0.87,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
27,"[326, 75, 122, 148]",0.03,0.0,0.02,0.22,0.09,0.0,0.64,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
28,"[326, 71, 121, 154]",0.05,0.0,0.03,0.25,0.07,0.0,0.6,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
29,"[325, 71, 122, 154]",0.05,0.0,0.03,0.22,0.06,0.0,0.64,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
30,"[325, 71, 122, 154]",0.04,0.0,0.02,0.23,0.06,0.0,0.65,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
31,"[325, 71, 122, 154]",0.04,0.0,0.02,0.23,0.06,0.0,0.65,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
32,"[325, 71, 122, 154]",0.04,0.0,0.02,0.23,0.06,0.0,0.65,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
33,"[325, 71, 122, 154]",0.04,0.0,0.02,0.23,0.06,0.0,0.65,,,,,,,,,video_0128,67,2,50,33,25.37313432835821,2.68,2025-01-29T20:10:34.145874
