,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[1026, 179, 377, 502]",0.38,0.25,0.27,0.0,0.05,0.05,0.01,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
1,"[1032, 139, 388, 535]",0.08,0.05,0.17,0.01,0.01,0.69,0.0,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
2,"[1026, 193, 392, 526]",0.01,0.0,0.03,0.0,0.0,0.95,0.0,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
3,"[999, 228, 391, 529]",0.05,0.0,0.03,0.0,0.0,0.91,0.0,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
4,"[931, 258, 326, 403]",0.29,0.08,0.16,0.1,0.21,0.01,0.15,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
5,"[792, 236, 348, 464]",0.05,0.01,0.16,0.21,0.21,0.03,0.35,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
6,"[744, 230, 347, 459]",0.07,0.0,0.22,0.02,0.18,0.05,0.44,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
7,"[699, 218, 340, 440]",0.07,0.01,0.41,0.03,0.11,0.19,0.18,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
8,"[688, 236, 321, 395]",0.08,0.02,0.35,0.02,0.04,0.46,0.03,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
9,"[664, 208, 320, 400]",0.07,0.02,0.24,0.04,0.08,0.49,0.07,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
10,"[646, 198, 321, 416]",0.09,0.02,0.25,0.05,0.2,0.24,0.16,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
11,"[637, 195, 330, 436]",0.1,0.04,0.25,0.08,0.32,0.09,0.11,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
12,"[608, 240, 313, 390]",0.08,0.03,0.22,0.06,0.18,0.34,0.09,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
13,"[600, 251, 304, 390]",0.12,0.01,0.24,0.04,0.21,0.28,0.09,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
14,"[582, 254, 314, 412]",0.08,0.02,0.49,0.03,0.17,0.16,0.05,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
15,"[580, 260, 309, 410]",0.02,0.01,0.59,0.01,0.23,0.1,0.06,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
16,"[882, -92, 737, 895]",0.1,0.0,0.16,0.05,0.66,0.01,0.02,"[584, 264, 315, 418]",0.03,0.01,0.55,0.02,0.28,0.07,0.04,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
17,"[610, 277, 308, 405]",0.04,0.01,0.58,0.01,0.26,0.08,0.03,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
18,"[628, 280, 297, 395]",0.04,0.0,0.55,0.01,0.28,0.09,0.03,,,,,,,,,video_0313,37,2,30,18,29.959878419452888,1.234984984984985,2025-01-29T20:21:45.962475
