,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[733, 201, 321, 419]",0.05,0.0,0.01,0.01,0.24,0.0,0.69,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
1,"[734, 201, 320, 419]",0.08,0.0,0.02,0.01,0.36,0.0,0.54,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
2,"[734, 199, 321, 417]",0.08,0.0,0.03,0.0,0.41,0.0,0.47,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
3,"[733, 191, 327, 420]",0.04,0.0,0.02,0.0,0.29,0.0,0.65,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
4,"[732, 188, 325, 419]",0.07,0.0,0.03,0.0,0.35,0.0,0.54,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
5,"[730, 183, 327, 420]",0.12,0.0,0.02,0.0,0.33,0.0,0.53,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
6,"[729, 181, 326, 421]",0.08,0.0,0.02,0.0,0.31,0.0,0.59,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
7,"[729, 178, 326, 425]",0.1,0.0,0.02,0.01,0.26,0.0,0.62,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
8,"[730, 178, 327, 417]",0.05,0.0,0.01,0.0,0.32,0.0,0.62,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
9,"[723, 167, 330, 427]",0.02,0.0,0.01,0.0,0.27,0.0,0.7,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
10,"[722, 168, 331, 427]",0.03,0.0,0.01,0.0,0.18,0.0,0.78,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
11,"[726, 132, 348, 467]",0.06,0.0,0.0,0.0,0.08,0.0,0.86,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
12,"[721, 165, 326, 420]",0.05,0.0,0.0,0.0,0.18,0.0,0.76,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
13,"[719, 161, 332, 425]",0.05,0.0,0.01,0.0,0.27,0.0,0.66,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
14,"[716, 156, 335, 433]",0.07,0.0,0.02,0.03,0.19,0.0,0.7,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
15,"[713, 157, 340, 440]",0.22,0.0,0.03,0.36,0.25,0.0,0.13,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
16,"[717, 156, 345, 451]",0.26,0.0,0.02,0.7,0.01,0.0,0.0,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
17,"[722, 155, 337, 456]",0.36,0.0,0.14,0.41,0.08,0.0,0.0,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
18,"[708, 141, 347, 470]",0.84,0.0,0.07,0.06,0.03,0.0,0.0,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
19,"[720, 111, 347, 461]",0.49,0.0,0.15,0.22,0.12,0.01,0.02,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
20,"[727, 157, 328, 435]",0.84,0.0,0.08,0.03,0.04,0.0,0.0,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
21,"[730, 97, 346, 459]",0.57,0.0,0.13,0.08,0.2,0.0,0.02,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
22,"[722, 113, 344, 471]",0.51,0.0,0.19,0.07,0.2,0.01,0.03,"[460, 653, 20, 23]",0.26,0.0,0.08,0.11,0.39,0.09,0.06,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
23,"[717, 105, 360, 480]",0.57,0.0,0.07,0.1,0.23,0.0,0.02,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
24,"[710, 121, 347, 468]",0.6,0.0,0.15,0.04,0.19,0.0,0.02,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
25,"[715, 119, 344, 456]",0.42,0.0,0.39,0.01,0.16,0.0,0.01,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
26,"[716, 123, 339, 457]",0.46,0.0,0.3,0.02,0.2,0.0,0.01,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
27,"[713, 137, 349, 471]",0.66,0.0,0.18,0.08,0.07,0.0,0.0,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
28,"[688, 106, 341, 464]",0.56,0.0,0.26,0.05,0.09,0.01,0.02,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
29,"[691, 148, 353, 460]",0.8,0.0,0.14,0.01,0.05,0.0,0.0,,,,,,,,,video_0940,60,2,50,30,25.0,2.4,2025-01-29T21:00:20.983571
