,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[635, 136, 408, 536]",0.86,0.04,0.02,0.0,0.02,0.01,0.05,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
1,"[625, 130, 421, 544]",0.87,0.03,0.03,0.0,0.02,0.01,0.05,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
2,"[630, 120, 420, 545]",0.79,0.01,0.02,0.0,0.02,0.02,0.13,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
3,"[645, 128, 406, 530]",0.86,0.05,0.02,0.0,0.02,0.01,0.05,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
4,"[645, 111, 424, 556]",0.67,0.01,0.02,0.01,0.02,0.05,0.22,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
5,"[648, 110, 428, 547]",0.73,0.0,0.0,0.0,0.02,0.0,0.24,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
6,"[658, 104, 426, 544]",0.7,0.0,0.01,0.0,0.02,0.02,0.25,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
7,"[674, 91, 421, 546]",0.73,0.0,0.01,0.0,0.02,0.03,0.2,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
8,"[682, 101, 417, 543]",0.56,0.01,0.02,0.0,0.03,0.06,0.32,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
9,"[689, 102, 415, 542]",0.63,0.01,0.02,0.0,0.02,0.05,0.26,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
10,"[685, 99, 411, 522]",0.85,0.0,0.01,0.0,0.01,0.01,0.12,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
11,"[687, 86, 432, 534]",0.77,0.0,0.01,0.0,0.01,0.01,0.2,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
12,"[701, 98, 412, 519]",0.89,0.0,0.01,0.0,0.01,0.01,0.09,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
13,"[685, 74, 432, 539]",0.86,0.0,0.0,0.0,0.02,0.0,0.11,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
14,"[687, 79, 422, 545]",0.6,0.0,0.01,0.0,0.03,0.03,0.33,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
15,"[691, 103, 407, 523]",0.59,0.0,0.01,0.0,0.01,0.02,0.35,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
16,"[683, 99, 416, 526]",0.77,0.0,0.01,0.0,0.01,0.01,0.2,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
17,"[682, 84, 418, 549]",0.65,0.0,0.01,0.0,0.03,0.01,0.29,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
18,"[683, 97, 412, 519]",0.52,0.0,0.01,0.0,0.02,0.0,0.45,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
19,"[684, 85, 412, 543]",0.47,0.0,0.0,0.0,0.01,0.0,0.51,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
20,"[681, 87, 414, 536]",0.59,0.0,0.0,0.0,0.02,0.0,0.39,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
21,"[682, 98, 414, 545]",0.69,0.01,0.01,0.0,0.03,0.01,0.25,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
22,"[680, 98, 409, 537]",0.65,0.01,0.01,0.0,0.02,0.01,0.3,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
23,"[667, 94, 423, 541]",0.62,0.01,0.01,0.0,0.03,0.0,0.33,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
24,"[659, 78, 429, 553]",0.41,0.0,0.01,0.0,0.04,0.02,0.52,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
25,"[645, 106, 428, 552]",0.75,0.01,0.02,0.0,0.01,0.03,0.18,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
26,"[636, 68, 422, 548]",0.56,0.0,0.02,0.01,0.03,0.02,0.35,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
27,"[617, 72, 436, 561]",0.63,0.01,0.0,0.0,0.02,0.0,0.34,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
28,"[611, 56, 440, 570]",0.62,0.0,0.0,0.0,0.01,0.0,0.36,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
29,"[599, 63, 451, 583]",0.68,0.0,0.0,0.0,0.04,0.0,0.28,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
30,"[608, 69, 431, 563]",0.62,0.0,0.01,0.0,0.03,0.01,0.33,video_0491,62,2,50,31,24.0,2.5833333333333335,2025-01-29T20:32:37.834018
