,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[677, 202, 232, 286]",0.06,0.0,0.01,0.0,0.07,0.0,0.87,"[872, 726, 19, 24]",0.2,0.0,0.06,0.29,0.41,0.0,0.04,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
1,"[676, 200, 231, 287]",0.03,0.0,0.0,0.0,0.08,0.0,0.88,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
2,"[680, 199, 236, 287]",0.03,0.0,0.01,0.0,0.08,0.0,0.87,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
3,"[681, 201, 234, 286]",0.1,0.0,0.01,0.01,0.06,0.0,0.82,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
4,"[679, 201, 231, 286]",0.1,0.0,0.01,0.0,0.08,0.0,0.81,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
5,"[680, 205, 232, 285]",0.24,0.0,0.01,0.01,0.13,0.0,0.6,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
6,"[684, 205, 230, 282]",0.23,0.0,0.02,0.0,0.14,0.0,0.61,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
7,"[682, 199, 235, 290]",0.2,0.0,0.02,0.0,0.13,0.0,0.65,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
8,"[682, 198, 234, 290]",0.07,0.0,0.01,0.0,0.09,0.0,0.82,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
9,"[682, 197, 235, 291]",0.02,0.0,0.0,0.0,0.08,0.0,0.89,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
10,"[686, 205, 229, 276]",0.09,0.0,0.01,0.0,0.09,0.0,0.8,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
11,"[687, 201, 229, 275]",0.04,0.0,0.01,0.0,0.1,0.0,0.84,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
12,"[700, 202, 212, 270]",0.07,0.0,0.01,0.0,0.2,0.0,0.72,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
13,"[699, 198, 216, 273]",0.03,0.0,0.01,0.0,0.2,0.0,0.76,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
14,"[693, 192, 229, 278]",0.19,0.0,0.04,0.0,0.51,0.01,0.24,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
15,"[691, 180, 238, 295]",0.06,0.0,0.02,0.0,0.51,0.0,0.4,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
16,"[711, 188, 213, 266]",0.39,0.0,0.02,0.01,0.34,0.0,0.24,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
17,"[701, 185, 222, 278]",0.11,0.0,0.03,0.02,0.47,0.0,0.37,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
18,"[690, 191, 238, 283]",0.09,0.0,0.04,0.02,0.5,0.01,0.34,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
19,"[690, 192, 233, 288]",0.06,0.0,0.03,0.01,0.35,0.0,0.55,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
20,"[698, 198, 231, 276]",0.11,0.0,0.03,0.0,0.49,0.0,0.36,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
21,"[693, 197, 235, 278]",0.13,0.0,0.03,0.01,0.37,0.0,0.46,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
22,"[678, 192, 237, 285]",0.14,0.0,0.02,0.01,0.47,0.0,0.36,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
23,"[671, 190, 236, 281]",0.08,0.0,0.01,0.0,0.37,0.0,0.53,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
24,"[661, 190, 236, 282]",0.14,0.0,0.02,0.01,0.43,0.0,0.4,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
25,"[661, 190, 238, 285]",0.1,0.0,0.02,0.01,0.51,0.0,0.36,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
26,"[665, 213, 226, 282]",0.35,0.0,0.04,0.04,0.19,0.01,0.37,,,,,,,,,video_0593,59,2,50,29,24.0,2.4583333333333335,2025-01-29T20:38:43.103558
