,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[253, 134, 278, 378]",0.17,0.0,0.04,0.02,0.23,0.0,0.54,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
1,"[281, 171, 263, 340]",0.25,0.0,0.02,0.0,0.19,0.0,0.53,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
2,"[255, 135, 287, 381]",0.14,0.0,0.03,0.0,0.23,0.0,0.59,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
3,"[257, 143, 276, 379]",0.12,0.0,0.08,0.02,0.29,0.01,0.48,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
4,"[276, 172, 277, 360]",0.13,0.0,0.07,0.04,0.18,0.06,0.52,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
5,"[277, 170, 268, 351]",0.18,0.0,0.08,0.03,0.38,0.02,0.3,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
6,"[267, 166, 272, 360]",0.15,0.0,0.05,0.04,0.46,0.02,0.28,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
7,"[235, 130, 286, 380]",0.23,0.0,0.06,0.03,0.2,0.0,0.48,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
8,"[253, 140, 269, 369]",0.15,0.0,0.09,0.01,0.23,0.01,0.51,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
9,"[261, 148, 273, 366]",0.15,0.0,0.06,0.04,0.21,0.04,0.49,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
10,"[243, 122, 279, 399]",0.17,0.0,0.08,0.04,0.25,0.02,0.44,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
11,"[250, 147, 265, 365]",0.16,0.0,0.08,0.02,0.27,0.02,0.46,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
12,"[248, 134, 280, 378]",0.18,0.0,0.03,0.01,0.14,0.01,0.63,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
13,"[265, 131, 283, 385]",0.17,0.0,0.03,0.02,0.19,0.01,0.57,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
14,"[277, 134, 267, 378]",0.09,0.0,0.03,0.01,0.38,0.0,0.48,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
15,"[273, 135, 278, 374]",0.44,0.0,0.08,0.03,0.17,0.01,0.27,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
16,"[269, 153, 281, 373]",0.03,0.0,0.02,0.03,0.21,0.02,0.7,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
17,"[251, 124, 283, 386]",0.35,0.0,0.16,0.06,0.2,0.01,0.22,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
18,"[250, 118, 282, 399]",0.3,0.0,0.09,0.03,0.29,0.01,0.28,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
19,"[253, 142, 274, 365]",0.16,0.0,0.09,0.07,0.12,0.01,0.55,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
20,"[244, 119, 281, 401]",0.47,0.0,0.07,0.06,0.25,0.01,0.14,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
21,"[247, 120, 278, 393]",0.15,0.0,0.07,0.02,0.21,0.01,0.54,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
22,"[247, 137, 275, 369]",0.25,0.0,0.05,0.05,0.24,0.01,0.39,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
23,"[243, 136, 279, 370]",0.23,0.0,0.05,0.03,0.23,0.01,0.45,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
24,"[245, 136, 277, 374]",0.21,0.01,0.06,0.02,0.35,0.02,0.33,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
25,"[231, 127, 286, 386]",0.13,0.0,0.05,0.05,0.26,0.01,0.5,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
26,"[267, 151, 271, 361]",0.17,0.01,0.04,0.02,0.46,0.02,0.28,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
27,"[256, 137, 273, 379]",0.3,0.0,0.04,0.04,0.26,0.01,0.35,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
28,"[252, 134, 272, 384]",0.1,0.0,0.08,0.04,0.19,0.03,0.57,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
29,"[271, 157, 265, 347]",0.36,0.01,0.11,0.01,0.2,0.02,0.29,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
30,"[239, 135, 272, 377]",0.3,0.0,0.03,0.08,0.24,0.03,0.32,video_0476,170,4,50,42,23.976023976023978,7.090416666666666,2025-01-29T20:31:42.450326
