,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[395, 92, 175, 236]",0.02,0.0,0.03,0.02,0.12,0.03,0.78,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
1,"[380, 93, 177, 235]",0.02,0.0,0.07,0.02,0.21,0.02,0.66,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
2,"[387, 112, 167, 216]",0.12,0.0,0.24,0.03,0.27,0.23,0.11,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
3,"[376, 102, 171, 239]",0.07,0.0,0.1,0.09,0.28,0.14,0.33,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
4,"[371, 115, 165, 226]",0.17,0.0,0.19,0.02,0.42,0.08,0.12,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
5,"[370, 119, 163, 225]",0.31,0.0,0.22,0.03,0.34,0.04,0.06,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
6,"[354, 89, 179, 255]",0.0,0.0,0.01,0.01,0.13,0.0,0.85,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
7,"[365, 119, 166, 224]",0.02,0.0,0.03,0.02,0.17,0.02,0.74,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
8,"[366, 115, 165, 227]",0.13,0.0,0.22,0.04,0.2,0.13,0.28,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
9,"[370, 117, 163, 223]",0.16,0.0,0.19,0.1,0.2,0.17,0.17,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
10,"[386, 121, 161, 218]",0.06,0.0,0.16,0.02,0.27,0.16,0.33,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
11,"[385, 118, 168, 238]",0.08,0.0,0.18,0.02,0.15,0.34,0.24,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
12,"[393, 116, 168, 237]",0.02,0.0,0.06,0.02,0.1,0.64,0.17,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
13,"[400, 125, 165, 233]",0.07,0.0,0.07,0.01,0.29,0.12,0.44,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
14,"[405, 117, 160, 236]",0.08,0.0,0.2,0.01,0.19,0.31,0.2,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
15,"[407, 116, 159, 235]",0.11,0.0,0.1,0.01,0.23,0.08,0.46,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
16,"[406, 119, 161, 232]",0.05,0.0,0.09,0.01,0.48,0.03,0.33,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
17,"[404, 118, 164, 235]",0.03,0.0,0.07,0.02,0.46,0.05,0.36,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
18,"[403, 118, 166, 237]",0.01,0.0,0.03,0.02,0.2,0.02,0.72,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
19,"[402, 119, 164, 236]",0.04,0.0,0.09,0.02,0.4,0.03,0.42,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
20,"[403, 121, 163, 233]",0.04,0.0,0.09,0.01,0.27,0.06,0.52,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
21,"[399, 125, 163, 233]",0.15,0.0,0.14,0.02,0.23,0.02,0.44,video_0569,89,2,50,44,23.976023976023978,3.7120416666666665,2025-01-29T20:37:19.142853
