,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[475, 162, 245, 311]",0.32,0.0,0.37,0.0,0.17,0.02,0.12,"[604, 699, 55, 74]",0.24,0.0,0.02,0.03,0.06,0.0,0.64,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
1,"[471, 160, 245, 312]",0.23,0.0,0.39,0.0,0.17,0.03,0.17,"[605, 701, 51, 68]",0.31,0.0,0.04,0.01,0.15,0.0,0.49,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
2,"[471, 158, 243, 312]",0.22,0.0,0.44,0.0,0.19,0.03,0.12,"[602, 696, 59, 78]",0.37,0.0,0.03,0.02,0.09,0.0,0.48,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
3,"[473, 160, 241, 309]",0.29,0.0,0.4,0.0,0.2,0.02,0.1,"[605, 697, 53, 73]",0.32,0.0,0.04,0.0,0.16,0.0,0.48,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
4,"[473, 159, 245, 313]",0.23,0.0,0.51,0.0,0.15,0.02,0.09,"[608, 705, 47, 63]",0.43,0.0,0.05,0.01,0.25,0.0,0.25,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
5,"[476, 157, 246, 315]",0.21,0.0,0.55,0.0,0.11,0.02,0.11,"[607, 703, 49, 67]",0.25,0.0,0.09,0.01,0.18,0.0,0.46,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
6,"[478, 159, 248, 316]",0.22,0.0,0.55,0.0,0.14,0.01,0.08,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
7,"[481, 161, 247, 313]",0.25,0.0,0.55,0.0,0.1,0.02,0.08,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
8,"[481, 160, 247, 313]",0.26,0.0,0.56,0.0,0.09,0.02,0.08,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
9,"[480, 159, 247, 313]",0.25,0.0,0.59,0.0,0.1,0.02,0.04,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
10,"[481, 160, 246, 311]",0.19,0.0,0.58,0.0,0.15,0.01,0.07,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
11,"[478, 156, 247, 313]",0.21,0.0,0.59,0.0,0.14,0.01,0.04,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
12,"[477, 153, 248, 314]",0.17,0.0,0.69,0.0,0.08,0.02,0.04,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
13,"[476, 154, 249, 313]",0.15,0.0,0.7,0.0,0.09,0.03,0.03,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
14,"[483, 171, 238, 298]",0.16,0.0,0.56,0.0,0.2,0.03,0.05,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
15,"[483, 172, 237, 299]",0.14,0.0,0.54,0.0,0.27,0.02,0.03,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
16,"[484, 174, 235, 297]",0.16,0.0,0.57,0.0,0.23,0.02,0.03,"[610, 708, 42, 62]",0.47,0.0,0.03,0.01,0.18,0.0,0.31,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
17,"[485, 175, 235, 298]",0.17,0.0,0.61,0.0,0.17,0.03,0.02,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
18,"[485, 173, 237, 299]",0.16,0.0,0.51,0.0,0.27,0.02,0.04,"[607, 705, 42, 64]",0.35,0.0,0.05,0.01,0.33,0.0,0.26,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
19,"[487, 171, 238, 300]",0.12,0.0,0.65,0.0,0.18,0.03,0.03,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
20,"[480, 157, 250, 313]",0.18,0.0,0.62,0.0,0.16,0.02,0.02,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
21,"[482, 160, 249, 313]",0.11,0.0,0.66,0.0,0.15,0.03,0.05,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
22,"[486, 163, 244, 310]",0.07,0.0,0.22,0.0,0.56,0.01,0.14,"[613, 713, 33, 50]",0.33,0.0,0.09,0.05,0.38,0.0,0.14,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
23,"[485, 159, 248, 313]",0.13,0.0,0.44,0.0,0.34,0.02,0.06,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
24,"[486, 158, 249, 314]",0.12,0.0,0.59,0.0,0.23,0.02,0.04,,,,,,,,,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
25,"[491, 159, 239, 308]",0.14,0.0,0.58,0.0,0.23,0.02,0.03,"[364, 385, 23, 28]",0.2,0.0,0.13,0.19,0.41,0.02,0.05,video_0513,55,2,50,27,23.976023976023978,2.2939583333333333,2025-01-29T20:33:54.922195
