,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[446, 220, 195, 301]",0.1,0.0,0.13,0.02,0.38,0.19,0.19,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
1,"[465, 219, 211, 310]",0.03,0.0,0.04,0.02,0.08,0.28,0.55,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
2,"[487, 247, 194, 280]",0.04,0.0,0.04,0.01,0.13,0.36,0.43,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
3,"[488, 223, 234, 326]",0.03,0.0,0.07,0.04,0.21,0.34,0.3,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
4,"[509, 225, 227, 319]",0.03,0.0,0.04,0.02,0.13,0.38,0.4,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
5,"[514, 218, 239, 324]",0.02,0.0,0.03,0.02,0.12,0.32,0.48,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
6,"[526, 218, 237, 317]",0.02,0.0,0.07,0.01,0.05,0.47,0.39,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
7,"[535, 217, 231, 308]",0.01,0.0,0.06,0.01,0.01,0.53,0.39,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
8,"[538, 203, 245, 321]",0.01,0.0,0.09,0.01,0.01,0.34,0.54,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
9,"[546, 205, 240, 313]",0.01,0.0,0.12,0.0,0.04,0.35,0.47,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
10,"[555, 204, 239, 316]",0.04,0.0,0.21,0.0,0.06,0.27,0.42,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
11,"[559, 201, 241, 319]",0.03,0.0,0.15,0.0,0.06,0.48,0.28,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
12,"[557, 195, 244, 321]",0.01,0.0,0.13,0.0,0.02,0.73,0.11,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
13,"[553, 191, 248, 322]",0.0,0.0,0.15,0.0,0.02,0.67,0.15,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
14,"[551, 189, 249, 323]",0.01,0.0,0.17,0.0,0.02,0.69,0.12,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
15,"[548, 187, 250, 319]",0.01,0.0,0.12,0.0,0.02,0.57,0.29,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
16,"[546, 185, 249, 319]",0.01,0.0,0.12,0.0,0.02,0.58,0.27,video_0734,38,2,30,19,23.976023976023978,1.5849166666666665,2025-01-29T20:47:07.419023
