,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[559, 97, 278, 370]",0.05,0.0,0.14,0.0,0.08,0.01,0.71,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
1,"[556, 100, 281, 365]",0.1,0.0,0.13,0.0,0.1,0.0,0.66,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
2,"[561, 100, 274, 352]",0.19,0.0,0.1,0.0,0.56,0.0,0.14,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
3,"[568, 93, 276, 353]",0.4,0.0,0.32,0.0,0.23,0.0,0.05,"[854, 124, 36, 45]",0.31,0.01,0.04,0.04,0.48,0.09,0.03,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
4,"[563, 113, 274, 350]",0.36,0.0,0.11,0.0,0.42,0.0,0.11,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
5,"[568, 109, 284, 368]",0.16,0.0,0.37,0.0,0.23,0.01,0.24,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
6,"[558, 108, 276, 361]",0.28,0.0,0.29,0.0,0.3,0.01,0.12,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
7,"[543, 119, 275, 358]",0.1,0.0,0.13,0.0,0.35,0.0,0.42,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
8,"[554, 120, 285, 370]",0.08,0.0,0.07,0.0,0.23,0.0,0.61,"[743, 597, 43, 56]",0.07,0.0,0.34,0.01,0.04,0.51,0.03,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
9,"[569, 107, 279, 367]",0.07,0.0,0.15,0.0,0.25,0.05,0.48,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
10,"[560, 114, 280, 360]",0.28,0.0,0.14,0.0,0.33,0.01,0.25,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
11,"[555, 127, 268, 350]",0.18,0.0,0.08,0.0,0.7,0.0,0.05,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
12,"[555, 134, 264, 345]",0.15,0.0,0.04,0.0,0.73,0.0,0.08,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
13,"[553, 116, 281, 371]",0.39,0.0,0.18,0.0,0.26,0.01,0.16,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
14,"[566, 116, 276, 359]",0.29,0.0,0.17,0.0,0.11,0.01,0.42,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
15,"[565, 114, 280, 370]",0.25,0.0,0.51,0.0,0.09,0.03,0.12,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
16,"[552, 111, 279, 354]",0.18,0.0,0.46,0.0,0.06,0.14,0.15,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
17,"[560, 113, 283, 366]",0.18,0.0,0.65,0.0,0.04,0.07,0.05,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
18,"[566, 115, 282, 363]",0.16,0.0,0.59,0.0,0.11,0.04,0.09,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
19,"[556, 108, 286, 369]",0.38,0.0,0.15,0.0,0.18,0.01,0.28,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
20,"[568, 106, 290, 371]",0.17,0.0,0.49,0.0,0.14,0.05,0.15,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
21,"[568, 109, 289, 372]",0.14,0.0,0.62,0.0,0.06,0.12,0.06,,,,,,,,,video_0556,306,7,50,43,25.0,12.24,2025-01-29T20:36:26.410778
