,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[588, 227, 95, 118]",0.16,0.0,0.16,0.01,0.02,0.38,0.28,,,,,,,,,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
1,"[585, 217, 100, 123]",0.09,0.0,0.1,0.0,0.02,0.17,0.62,"[751, 282, 64, 73]",0.07,0.0,0.05,0.18,0.45,0.11,0.14,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
2,"[584, 217, 102, 124]",0.1,0.0,0.1,0.0,0.01,0.36,0.43,"[751, 284, 65, 71]",0.08,0.0,0.09,0.09,0.58,0.06,0.09,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
3,"[578, 218, 107, 134]",0.01,0.0,0.15,0.0,0.0,0.83,0.01,"[749, 282, 67, 78]",0.09,0.0,0.07,0.04,0.39,0.22,0.19,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
4,"[577, 219, 107, 136]",0.01,0.0,0.07,0.0,0.0,0.92,0.0,"[751, 284, 66, 75]",0.1,0.0,0.12,0.08,0.44,0.09,0.18,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
5,"[575, 219, 109, 136]",0.01,0.0,0.08,0.0,0.0,0.9,0.01,,,,,,,,,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
6,"[577, 220, 105, 132]",0.08,0.0,0.16,0.0,0.01,0.7,0.05,,,,,,,,,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
7,"[576, 217, 106, 130]",0.1,0.0,0.32,0.0,0.01,0.46,0.1,"[477, 304, 55, 57]",0.02,0.0,0.03,0.6,0.02,0.32,0.02,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
8,"[576, 213, 107, 131]",0.14,0.0,0.4,0.0,0.03,0.35,0.08,"[477, 305, 54, 55]",0.01,0.0,0.03,0.68,0.02,0.23,0.03,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
9,"[577, 216, 105, 130]",0.12,0.0,0.46,0.0,0.01,0.32,0.08,,,,,,,,,video_0200,138,3,50,46,30.0,4.6,2025-01-29T20:14:49.569098
