,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[417, 140, 253, 349]",0.06,0.0,0.02,0.59,0.01,0.0,0.32,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
1,"[416, 142, 249, 346]",0.03,0.0,0.02,0.66,0.01,0.0,0.28,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
2,"[409, 157, 256, 334]",0.14,0.0,0.05,0.13,0.07,0.0,0.6,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
3,"[417, 159, 239, 319]",0.32,0.0,0.07,0.05,0.13,0.0,0.44,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
4,"[412, 152, 243, 328]",0.25,0.0,0.12,0.14,0.11,0.0,0.39,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
5,"[406, 134, 252, 350]",0.17,0.0,0.11,0.11,0.1,0.0,0.51,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
6,"[409, 140, 253, 338]",0.13,0.0,0.15,0.07,0.2,0.0,0.44,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
7,"[407, 137, 256, 350]",0.24,0.0,0.17,0.16,0.26,0.0,0.17,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
8,"[406, 133, 252, 348]",0.3,0.0,0.18,0.14,0.23,0.0,0.15,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
9,"[405, 138, 251, 346]",0.16,0.0,0.11,0.26,0.11,0.0,0.36,,,,,,,,,video_0222,94,2,50,47,23.976023976023978,3.920583333333333,2025-01-29T20:16:21.103569
