,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[651, 347, 290, 414]",0.07,0.0,0.03,0.23,0.04,0.23,0.41,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
1,"[661, 352, 272, 391]",0.07,0.0,0.03,0.2,0.05,0.14,0.52,"[594, 725, 69, 83]",0.15,0.01,0.05,0.58,0.13,0.02,0.06,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
2,"[653, 343, 272, 388]",0.21,0.0,0.06,0.1,0.06,0.06,0.5,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
3,"[641, 335, 277, 396]",0.13,0.0,0.05,0.21,0.09,0.19,0.34,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
4,"[639, 336, 277, 389]",0.24,0.01,0.04,0.18,0.05,0.1,0.38,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
5,"[653, 350, 271, 381]",0.12,0.0,0.03,0.45,0.05,0.11,0.24,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
6,"[657, 353, 282, 403]",0.1,0.0,0.02,0.37,0.04,0.09,0.38,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
7,"[664, 360, 278, 400]",0.1,0.0,0.02,0.14,0.06,0.09,0.59,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
8,"[664, 361, 282, 403]",0.08,0.0,0.02,0.22,0.05,0.08,0.56,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
9,"[663, 360, 284, 406]",0.1,0.0,0.02,0.35,0.07,0.06,0.4,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
10,"[662, 361, 281, 404]",0.06,0.0,0.01,0.31,0.05,0.13,0.43,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
11,"[658, 362, 280, 403]",0.05,0.0,0.02,0.31,0.04,0.14,0.44,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
12,"[651, 362, 283, 406]",0.15,0.0,0.02,0.2,0.12,0.04,0.46,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
13,"[650, 364, 281, 402]",0.05,0.0,0.02,0.22,0.07,0.05,0.6,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
14,"[637, 351, 284, 410]",0.14,0.0,0.02,0.33,0.07,0.15,0.28,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
15,"[637, 350, 283, 408]",0.09,0.0,0.01,0.29,0.04,0.09,0.48,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
16,"[636, 348, 284, 410]",0.06,0.0,0.01,0.39,0.04,0.06,0.44,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
17,"[637, 348, 283, 412]",0.15,0.0,0.03,0.28,0.05,0.17,0.32,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
18,"[646, 360, 280, 403]",0.08,0.0,0.02,0.18,0.07,0.08,0.57,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
19,"[644, 362, 279, 405]",0.11,0.0,0.02,0.29,0.07,0.11,0.4,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
20,"[642, 360, 280, 406]",0.1,0.0,0.01,0.29,0.05,0.08,0.46,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
21,"[649, 357, 279, 399]",0.18,0.0,0.03,0.17,0.09,0.07,0.47,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
22,"[653, 346, 282, 407]",0.47,0.01,0.03,0.04,0.13,0.02,0.29,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
23,"[681, 337, 283, 413]",0.31,0.0,0.04,0.06,0.08,0.06,0.45,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
24,"[693, 316, 292, 426]",0.16,0.0,0.02,0.27,0.03,0.25,0.27,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
25,"[749, 328, 285, 412]",0.22,0.0,0.05,0.04,0.09,0.08,0.52,,,,,,,,,video_0405,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:27:21.650927
