,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[437, 148, 149, 211]",0.34,0.01,0.37,0.0,0.17,0.07,0.04,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
1,"[418, 155, 162, 213]",0.4,0.0,0.26,0.0,0.24,0.03,0.07,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
2,"[416, 166, 162, 211]",0.29,0.0,0.34,0.0,0.32,0.03,0.02,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
3,"[420, 173, 163, 204]",0.46,0.0,0.28,0.0,0.24,0.01,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
4,"[421, 176, 160, 200]",0.22,0.01,0.34,0.0,0.43,0.01,0.0,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
5,"[422, 176, 159, 202]",0.27,0.01,0.37,0.0,0.34,0.01,0.0,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
6,"[426, 177, 159, 202]",0.16,0.0,0.29,0.0,0.54,0.0,0.0,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
7,"[429, 184, 156, 200]",0.15,0.02,0.15,0.0,0.67,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
8,"[427, 188, 155, 191]",0.04,0.0,0.11,0.0,0.84,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
9,"[411, 181, 160, 207]",0.56,0.0,0.16,0.01,0.24,0.02,0.0,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
10,"[405, 180, 156, 195]",0.21,0.01,0.12,0.0,0.65,0.0,0.0,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
11,"[390, 168, 160, 198]",0.25,0.02,0.21,0.0,0.51,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
12,"[377, 162, 159, 196]",0.26,0.01,0.16,0.0,0.56,0.0,0.01,"[292, 545, 27, 34]",0.16,0.0,0.07,0.02,0.64,0.01,0.1,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
13,"[365, 153, 162, 206]",0.14,0.02,0.26,0.0,0.57,0.0,0.0,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
14,"[358, 153, 156, 197]",0.14,0.04,0.2,0.0,0.62,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
15,"[346, 151, 160, 200]",0.15,0.01,0.16,0.0,0.66,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
16,"[337, 151, 161, 200]",0.13,0.0,0.14,0.0,0.71,0.0,0.02,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
17,"[330, 149, 159, 197]",0.08,0.01,0.19,0.0,0.69,0.0,0.02,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
18,"[321, 153, 156, 196]",0.06,0.01,0.11,0.0,0.81,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
19,"[320, 153, 157, 197]",0.05,0.01,0.09,0.0,0.83,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
20,"[325, 159, 157, 196]",0.05,0.02,0.12,0.0,0.79,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
21,"[324, 159, 163, 202]",0.06,0.01,0.16,0.0,0.76,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
22,"[332, 168, 158, 198]",0.04,0.0,0.08,0.0,0.87,0.0,0.02,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
23,"[330, 165, 162, 201]",0.04,0.01,0.14,0.0,0.79,0.0,0.02,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
24,"[331, 166, 161, 203]",0.02,0.0,0.06,0.0,0.9,0.0,0.02,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
25,"[334, 168, 162, 202]",0.01,0.0,0.03,0.0,0.95,0.0,0.01,,,,,,,,,video_0829,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:53:14.836778
