,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[264, 28, 283, 367]",0.04,0.01,0.0,0.05,0.88,0.0,0.02,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
1,"[266, 29, 282, 368]",0.04,0.02,0.01,0.06,0.85,0.0,0.03,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
2,"[264, 20, 282, 378]",0.06,0.02,0.01,0.09,0.75,0.0,0.06,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
3,"[264, 20, 286, 380]",0.04,0.0,0.02,0.04,0.85,0.0,0.04,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
4,"[263, 18, 285, 378]",0.03,0.0,0.01,0.01,0.91,0.0,0.03,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
5,"[261, 17, 283, 372]",0.03,0.01,0.01,0.01,0.9,0.0,0.04,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
6,"[256, 20, 283, 372]",0.05,0.01,0.02,0.02,0.83,0.0,0.08,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
7,"[253, 17, 285, 381]",0.05,0.02,0.01,0.04,0.78,0.0,0.1,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
8,"[245, 10, 291, 392]",0.03,0.0,0.01,0.03,0.88,0.0,0.05,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
9,"[246, 9, 290, 394]",0.07,0.01,0.01,0.08,0.74,0.0,0.09,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
10,"[246, 14, 287, 386]",0.06,0.02,0.01,0.04,0.79,0.0,0.07,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
11,"[249, 16, 288, 377]",0.05,0.04,0.01,0.05,0.81,0.0,0.05,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
12,"[252, 11, 289, 383]",0.08,0.05,0.01,0.08,0.69,0.0,0.09,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
13,"[254, 8, 291, 386]",0.09,0.02,0.01,0.14,0.64,0.0,0.09,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
14,"[253, 10, 290, 385]",0.08,0.02,0.01,0.11,0.73,0.0,0.05,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
15,"[249, 10, 293, 393]",0.12,0.02,0.01,0.25,0.54,0.0,0.07,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
16,"[246, 11, 291, 389]",0.14,0.02,0.01,0.22,0.53,0.0,0.08,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
17,"[242, 4, 295, 401]",0.06,0.01,0.01,0.12,0.74,0.0,0.06,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
18,"[242, 16, 285, 378]",0.05,0.02,0.01,0.02,0.87,0.0,0.04,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
19,"[240, 13, 286, 385]",0.03,0.01,0.01,0.04,0.86,0.0,0.05,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
20,"[240, 9, 290, 398]",0.04,0.02,0.02,0.03,0.83,0.01,0.05,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
21,"[251, 18, 292, 388]",0.07,0.01,0.04,0.0,0.85,0.0,0.02,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
22,"[257, 21, 295, 389]",0.07,0.01,0.03,0.0,0.82,0.0,0.06,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
23,"[267, 21, 291, 392]",0.07,0.01,0.02,0.01,0.8,0.0,0.09,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
24,"[285, 40, 272, 360]",0.07,0.04,0.01,0.01,0.78,0.0,0.1,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
25,"[269, 27, 292, 387]",0.04,0.01,0.01,0.01,0.86,0.0,0.07,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
26,"[264, 18, 292, 381]",0.03,0.02,0.01,0.01,0.9,0.0,0.04,video_0408,54,2,50,27,25.0,2.16,2025-01-29T20:27:33.979534
