,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[602, 149, 314, 378]",0.04,0.0,0.03,0.03,0.15,0.05,0.7,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
1,"[614, 118, 316, 396]",0.07,0.0,0.07,0.02,0.14,0.04,0.66,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
2,"[613, 106, 318, 399]",0.1,0.0,0.04,0.03,0.2,0.02,0.62,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
3,"[611, 101, 316, 399]",0.08,0.0,0.05,0.02,0.18,0.02,0.65,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
4,"[613, 106, 315, 396]",0.15,0.0,0.08,0.04,0.16,0.04,0.54,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
5,"[609, 104, 324, 412]",0.13,0.0,0.18,0.04,0.23,0.25,0.17,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
6,"[608, 115, 314, 409]",0.11,0.0,0.15,0.03,0.07,0.58,0.06,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
7,"[609, 116, 315, 410]",0.12,0.0,0.12,0.02,0.06,0.64,0.04,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
8,"[609, 119, 315, 404]",0.1,0.0,0.09,0.04,0.09,0.61,0.07,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
9,"[604, 111, 321, 416]",0.13,0.0,0.11,0.08,0.1,0.51,0.05,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
10,"[599, 114, 313, 400]",0.05,0.0,0.04,0.31,0.04,0.53,0.03,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
11,"[594, 107, 316, 399]",0.04,0.0,0.01,0.69,0.03,0.2,0.03,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
12,"[604, 121, 312, 372]",0.08,0.0,0.03,0.36,0.13,0.02,0.38,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
13,"[588, 124, 306, 359]",0.13,0.0,0.04,0.11,0.52,0.02,0.18,,,,,,,,,video_0461,100,2,50,50,23.976023976023978,4.170833333333333,2025-01-29T20:30:50.585339
