,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[499, 14, 741, 963]",0.06,0.0,0.15,0.01,0.12,0.55,0.12,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
1,"[503, 21, 738, 960]",0.15,0.0,0.14,0.01,0.14,0.39,0.16,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
2,"[496, 25, 733, 948]",0.14,0.0,0.2,0.02,0.11,0.43,0.1,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
3,"[494, 34, 739, 946]",0.26,0.0,0.22,0.07,0.11,0.28,0.07,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
4,"[506, 53, 731, 953]",0.12,0.0,0.26,0.0,0.02,0.59,0.01,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
5,"[501, 52, 739, 960]",0.14,0.0,0.44,0.01,0.01,0.39,0.01,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
6,"[508, 55, 730, 958]",0.16,0.0,0.72,0.01,0.03,0.08,0.0,"[1817, 472, 48, 55]",0.29,0.02,0.06,0.06,0.36,0.13,0.07,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
7,"[471, 49, 758, 979]",0.36,0.0,0.53,0.02,0.02,0.07,0.0,"[1818, 474, 47, 54]",0.31,0.04,0.07,0.05,0.4,0.09,0.04,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
8,"[450, 66, 740, 964]",0.38,0.0,0.53,0.01,0.02,0.06,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
9,"[434, 68, 746, 964]",0.33,0.0,0.54,0.02,0.02,0.09,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
10,"[442, 79, 749, 968]",0.24,0.0,0.66,0.01,0.03,0.06,0.0,"[1831, 476, 48, 56]",0.28,0.02,0.07,0.04,0.4,0.12,0.08,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
11,"[445, 86, 741, 969]",0.24,0.0,0.6,0.02,0.05,0.09,0.0,"[1840, 474, 48, 57]",0.3,0.03,0.08,0.05,0.35,0.12,0.08,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
12,"[455, 83, 735, 957]",0.29,0.0,0.62,0.01,0.02,0.05,0.0,"[1852, 471, 48, 57]",0.31,0.01,0.07,0.05,0.36,0.11,0.08,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
13,"[452, 54, 765, 983]",0.32,0.0,0.61,0.0,0.01,0.05,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
14,"[506, 52, 746, 983]",0.22,0.0,0.65,0.0,0.07,0.05,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
15,"[535, 73, 742, 968]",0.32,0.0,0.61,0.0,0.01,0.05,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
16,"[534, 66, 745, 970]",0.6,0.0,0.33,0.0,0.02,0.04,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
17,"[544, 44, 746, 969]",0.62,0.0,0.31,0.0,0.02,0.04,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
18,"[568, 49, 721, 940]",0.31,0.0,0.59,0.0,0.02,0.06,0.0,"[1801, 190, 22, 26]",0.53,0.01,0.06,0.22,0.12,0.01,0.04,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
19,"[567, 56, 711, 953]",0.37,0.0,0.54,0.0,0.02,0.07,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
20,"[541, 78, 731, 960]",0.33,0.0,0.55,0.0,0.01,0.11,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
21,"[512, 85, 732, 957]",0.32,0.0,0.63,0.0,0.01,0.04,0.0,,,,,,,,,video_0339,82,2,50,41,23.976023976023978,3.420083333333333,2025-01-29T20:23:11.165238
