,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[542, 37, 369, 501]",0.41,0.0,0.09,0.07,0.22,0.12,0.09,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
1,"[537, -1, 379, 529]",0.45,0.0,0.07,0.1,0.19,0.07,0.12,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
2,"[525, -13, 374, 533]",0.42,0.0,0.05,0.11,0.24,0.06,0.12,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
3,"[506, -5, 371, 515]",0.46,0.0,0.07,0.08,0.22,0.07,0.1,"[171, 518, 45, 53]",0.48,0.0,0.02,0.08,0.24,0.12,0.05,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
4,"[484, -45, 400, 549]",0.39,0.0,0.07,0.16,0.23,0.08,0.08,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
5,"[474, -41, 390, 539]",0.47,0.0,0.09,0.08,0.24,0.09,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
6,"[444, -89, 389, 561]",0.44,0.0,0.14,0.07,0.17,0.14,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
7,"[433, -96, 382, 557]",0.38,0.0,0.15,0.03,0.14,0.27,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
8,"[426, -91, 390, 559]",0.4,0.0,0.12,0.08,0.11,0.26,0.04,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
9,"[419, -81, 383, 553]",0.38,0.0,0.1,0.05,0.13,0.3,0.04,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
10,"[399, -52, 368, 518]",0.43,0.0,0.08,0.05,0.16,0.2,0.07,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
11,"[394, -62, 366, 536]",0.32,0.0,0.09,0.04,0.12,0.38,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
12,"[379, -62, 361, 534]",0.37,0.0,0.07,0.06,0.24,0.2,0.06,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
13,"[372, -56, 357, 523]",0.31,0.0,0.07,0.12,0.23,0.21,0.06,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
14,"[376, -34, 373, 524]",0.49,0.0,0.11,0.02,0.09,0.25,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
15,"[376, -36, 384, 529]",0.45,0.0,0.13,0.06,0.15,0.15,0.05,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
16,"[381, -63, 374, 547]",0.39,0.01,0.13,0.05,0.26,0.11,0.05,"[121, 545, 21, 26]",0.51,0.0,0.02,0.06,0.26,0.07,0.07,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
17,"[386, -49, 378, 554]",0.43,0.0,0.2,0.03,0.1,0.22,0.02,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
18,"[395, -3, 377, 509]",0.44,0.0,0.19,0.02,0.2,0.11,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
19,"[385, -53, 389, 563]",0.57,0.0,0.16,0.02,0.14,0.08,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
20,"[405, -11, 372, 507]",0.29,0.0,0.08,0.05,0.33,0.07,0.17,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
21,"[404, -16, 364, 503]",0.29,0.0,0.06,0.05,0.36,0.05,0.19,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
22,"[411, -7, 377, 512]",0.53,0.0,0.11,0.02,0.17,0.13,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
23,"[402, -15, 358, 517]",0.42,0.0,0.15,0.05,0.19,0.04,0.15,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
24,"[605, 120, 114, 140]",0.44,0.01,0.01,0.03,0.08,0.26,0.17,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
25,"[389, -9, 378, 512]",0.68,0.0,0.08,0.05,0.13,0.04,0.02,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
26,"[384, -41, 367, 542]",0.41,0.01,0.13,0.13,0.2,0.08,0.04,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
27,"[375, -7, 338, 488]",0.5,0.04,0.1,0.03,0.29,0.03,0.02,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
28,"[351, -27, 350, 506]",0.38,0.09,0.09,0.07,0.28,0.07,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
29,"[344, -21, 360, 505]",0.43,0.01,0.17,0.07,0.16,0.12,0.04,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
30,"[341, -25, 368, 522]",0.4,0.01,0.16,0.1,0.22,0.07,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
31,"[350, -26, 385, 524]",0.5,0.01,0.1,0.09,0.22,0.05,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
32,"[359, -32, 374, 526]",0.47,0.0,0.15,0.06,0.16,0.13,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
33,"[379, -53, 366, 540]",0.37,0.01,0.16,0.06,0.17,0.2,0.03,,,,,,,,,video_0887,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:56:49.583646
