,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[208, 90, 242, 308]",0.1,0.0,0.1,0.01,0.08,0.01,0.71,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
1,"[208, 89, 244, 311]",0.09,0.0,0.1,0.01,0.05,0.02,0.72,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
2,"[207, 93, 244, 307]",0.08,0.0,0.1,0.01,0.07,0.03,0.71,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
3,"[207, 94, 244, 306]",0.07,0.0,0.09,0.01,0.07,0.03,0.72,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
4,"[207, 97, 243, 302]",0.17,0.0,0.15,0.01,0.11,0.04,0.52,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
5,"[207, 98, 244, 302]",0.15,0.0,0.11,0.01,0.08,0.05,0.59,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
6,"[208, 97, 244, 304]",0.16,0.0,0.11,0.01,0.08,0.03,0.62,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
7,"[208, 98, 245, 303]",0.17,0.0,0.13,0.01,0.06,0.04,0.59,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
8,"[208, 97, 245, 304]",0.14,0.0,0.09,0.01,0.06,0.03,0.66,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
9,"[208, 97, 244, 304]",0.15,0.0,0.11,0.01,0.09,0.03,0.62,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
10,"[208, 97, 245, 305]",0.11,0.0,0.08,0.01,0.06,0.02,0.71,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
11,"[208, 100, 243, 300]",0.25,0.0,0.15,0.01,0.1,0.04,0.45,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
12,"[208, 98, 245, 304]",0.17,0.0,0.1,0.01,0.06,0.03,0.63,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
13,"[209, 101, 243, 303]",0.1,0.0,0.09,0.01,0.09,0.02,0.7,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
14,"[199, 95, 253, 313]",0.05,0.0,0.07,0.01,0.05,0.02,0.79,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
15,"[207, 97, 245, 307]",0.07,0.0,0.06,0.01,0.05,0.01,0.79,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
16,"[207, 98, 244, 304]",0.11,0.0,0.1,0.01,0.07,0.03,0.69,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
17,"[208, 103, 243, 300]",0.1,0.0,0.11,0.02,0.06,0.03,0.68,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
18,"[208, 102, 244, 301]",0.09,0.0,0.1,0.02,0.06,0.03,0.71,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
19,"[207, 100, 244, 303]",0.09,0.0,0.07,0.01,0.06,0.01,0.76,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
20,"[210, 103, 241, 302]",0.08,0.0,0.06,0.03,0.06,0.01,0.76,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
21,"[211, 104, 241, 300]",0.07,0.0,0.05,0.04,0.05,0.01,0.78,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
22,"[210, 100, 243, 304]",0.13,0.0,0.07,0.04,0.05,0.02,0.7,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
23,"[209, 98, 244, 305]",0.14,0.0,0.06,0.01,0.05,0.01,0.72,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
24,"[209, 96, 245, 306]",0.13,0.0,0.07,0.02,0.06,0.01,0.71,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
25,"[208, 97, 245, 304]",0.19,0.0,0.07,0.01,0.07,0.01,0.65,video_0290,52,2,50,26,23.976023976023978,2.168833333333333,2025-01-29T20:20:31.444811
