,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[552, 140, 235, 294]",0.17,0.0,0.07,0.0,0.43,0.0,0.32,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
1,"[540, 131, 249, 310]",0.15,0.0,0.15,0.0,0.5,0.0,0.19,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
2,"[540, 130, 249, 310]",0.18,0.0,0.12,0.0,0.47,0.0,0.22,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
3,"[552, 141, 242, 293]",0.15,0.01,0.17,0.0,0.56,0.0,0.12,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
4,"[543, 130, 248, 308]",0.17,0.0,0.07,0.0,0.5,0.0,0.25,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
5,"[551, 136, 241, 301]",0.17,0.0,0.11,0.0,0.53,0.0,0.18,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
6,"[550, 138, 239, 299]",0.22,0.0,0.1,0.0,0.5,0.0,0.18,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
7,"[542, 133, 249, 309]",0.11,0.0,0.11,0.0,0.56,0.0,0.22,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
8,"[551, 137, 239, 300]",0.15,0.0,0.11,0.0,0.56,0.0,0.18,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
9,"[534, 128, 255, 317]",0.12,0.0,0.1,0.0,0.42,0.0,0.35,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
10,"[547, 141, 250, 317]",0.15,0.0,0.08,0.0,0.49,0.0,0.28,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
11,"[553, 145, 254, 329]",0.12,0.0,0.04,0.0,0.6,0.0,0.24,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
12,"[564, 143, 250, 325]",0.12,0.0,0.07,0.0,0.61,0.0,0.2,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
13,"[569, 148, 236, 310]",0.1,0.0,0.04,0.0,0.71,0.0,0.14,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
14,"[574, 149, 236, 313]",0.09,0.0,0.06,0.0,0.65,0.0,0.2,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
15,"[572, 140, 235, 310]",0.06,0.0,0.05,0.0,0.58,0.0,0.31,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
16,"[529, 139, 257, 322]",0.03,0.0,0.02,0.0,0.56,0.0,0.39,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
17,"[512, 151, 257, 327]",0.02,0.0,0.02,0.01,0.32,0.0,0.63,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
18,"[482, 147, 260, 325]",0.01,0.0,0.01,0.04,0.09,0.0,0.87,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
19,"[466, 150, 259, 319]",0.01,0.0,0.01,0.16,0.12,0.0,0.7,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
20,"[475, 149, 258, 322]",0.01,0.0,0.01,0.04,0.1,0.0,0.85,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
21,"[474, 137, 257, 318]",0.01,0.0,0.01,0.23,0.21,0.0,0.54,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
22,"[413, 152, 255, 320]",0.01,0.0,0.01,0.46,0.37,0.0,0.15,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
23,"[412, 176, 268, 316]",0.02,0.0,0.02,0.04,0.82,0.0,0.1,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
24,"[426, 182, 262, 317]",0.01,0.0,0.01,0.62,0.24,0.0,0.13,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
25,"[421, 185, 261, 318]",0.02,0.0,0.02,0.2,0.59,0.0,0.17,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
26,"[436, 180, 262, 316]",0.02,0.0,0.02,0.26,0.42,0.0,0.28,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
27,"[438, 185, 259, 311]",0.01,0.0,0.03,0.07,0.72,0.0,0.16,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
28,"[462, 194, 251, 310]",0.03,0.0,0.06,0.11,0.43,0.0,0.38,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
29,"[453, 175, 262, 326]",0.02,0.0,0.07,0.07,0.64,0.0,0.19,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
30,"[436, 173, 264, 326]",0.14,0.02,0.02,0.0,0.59,0.0,0.23,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
31,"[447, 164, 262, 326]",0.06,0.01,0.02,0.0,0.86,0.0,0.05,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
32,"[461, 166, 256, 318]",0.08,0.05,0.03,0.0,0.66,0.0,0.16,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
33,"[488, 173, 252, 313]",0.05,0.02,0.02,0.0,0.85,0.0,0.06,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
34,"[482, 157, 263, 326]",0.14,0.01,0.02,0.0,0.46,0.0,0.37,video_0010,156,4,50,39,25.0,6.24,2025-01-29T20:03:16.994354
