,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[976, 194, 357, 442]",0.03,0.0,0.05,0.0,0.61,0.0,0.31,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
1,"[976, 194, 356, 443]",0.02,0.0,0.04,0.0,0.66,0.0,0.27,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
2,"[958, 168, 378, 472]",0.12,0.0,0.07,0.01,0.49,0.0,0.31,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
3,"[958, 168, 377, 470]",0.13,0.0,0.06,0.01,0.41,0.0,0.39,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
4,"[972, 189, 361, 447]",0.03,0.0,0.05,0.0,0.6,0.0,0.31,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
5,"[966, 164, 365, 457]",0.06,0.0,0.06,0.0,0.5,0.0,0.37,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
6,"[969, 156, 368, 465]",0.08,0.0,0.04,0.01,0.52,0.0,0.36,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
7,"[976, 156, 365, 459]",0.06,0.0,0.06,0.01,0.45,0.0,0.42,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
8,"[982, 138, 383, 478]",0.11,0.0,0.05,0.01,0.45,0.0,0.37,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
9,"[985, 130, 382, 477]",0.08,0.0,0.03,0.01,0.31,0.0,0.56,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
10,"[992, 139, 374, 467]",0.06,0.0,0.04,0.0,0.56,0.0,0.33,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
11,"[994, 134, 374, 469]",0.05,0.0,0.03,0.01,0.51,0.0,0.39,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
12,"[993, 133, 377, 465]",0.07,0.0,0.04,0.02,0.42,0.0,0.45,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
13,"[998, 144, 370, 459]",0.04,0.0,0.02,0.02,0.31,0.0,0.62,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
14,"[999, 152, 371, 459]",0.03,0.0,0.03,0.02,0.26,0.0,0.67,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
15,"[1004, 158, 369, 457]",0.03,0.0,0.02,0.01,0.32,0.0,0.62,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
16,"[1026, 179, 354, 434]",0.02,0.0,0.03,0.01,0.43,0.0,0.51,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
17,"[1005, 154, 371, 460]",0.05,0.0,0.03,0.01,0.21,0.0,0.7,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
18,"[1005, 142, 378, 461]",0.05,0.0,0.04,0.02,0.28,0.0,0.61,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
19,"[1012, 138, 374, 461]",0.04,0.0,0.04,0.01,0.39,0.0,0.52,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
20,"[1016, 135, 377, 462]",0.05,0.0,0.03,0.01,0.36,0.0,0.55,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
21,"[1024, 138, 371, 460]",0.05,0.0,0.02,0.01,0.33,0.0,0.58,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
22,"[1027, 144, 374, 469]",0.05,0.0,0.02,0.01,0.17,0.0,0.74,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
23,"[1021, 160, 369, 456]",0.05,0.0,0.03,0.0,0.09,0.0,0.82,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
24,"[1022, 155, 373, 475]",0.07,0.0,0.03,0.0,0.12,0.0,0.79,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
25,"[1028, 166, 371, 468]",0.05,0.0,0.01,0.01,0.09,0.0,0.83,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
26,"[1038, 183, 363, 453]",0.03,0.0,0.03,0.0,0.11,0.0,0.82,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
27,"[1051, 170, 364, 459]",0.03,0.0,0.02,0.01,0.09,0.0,0.85,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
28,"[1043, 180, 366, 449]",0.03,0.0,0.02,0.0,0.1,0.0,0.85,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
29,"[1045, 153, 371, 472]",0.06,0.0,0.03,0.0,0.06,0.0,0.85,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
30,"[1042, 151, 372, 472]",0.05,0.0,0.03,0.0,0.06,0.0,0.86,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
31,"[1038, 148, 370, 470]",0.04,0.0,0.03,0.0,0.05,0.0,0.88,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
32,"[1036, 154, 369, 466]",0.03,0.0,0.03,0.01,0.08,0.0,0.85,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
33,"[1026, 153, 372, 476]",0.04,0.0,0.06,0.0,0.06,0.0,0.83,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
34,"[1021, 160, 371, 468]",0.02,0.0,0.03,0.01,0.07,0.0,0.87,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
35,"[1012, 157, 368, 467]",0.02,0.0,0.05,0.01,0.1,0.0,0.82,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
36,"[1011, 158, 369, 467]",0.02,0.0,0.04,0.01,0.08,0.0,0.84,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
37,"[1006, 147, 385, 483]",0.05,0.0,0.07,0.01,0.11,0.0,0.75,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
38,"[1014, 151, 373, 466]",0.04,0.0,0.06,0.0,0.1,0.0,0.79,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
39,"[1033, 143, 370, 465]",0.04,0.0,0.07,0.01,0.11,0.0,0.77,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
40,"[1040, 137, 364, 460]",0.03,0.0,0.05,0.01,0.11,0.0,0.8,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
41,"[1037, 134, 366, 463]",0.02,0.0,0.03,0.0,0.11,0.0,0.84,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
42,"[1023, 136, 365, 454]",0.03,0.0,0.05,0.0,0.09,0.0,0.83,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
43,"[1022, 139, 366, 456]",0.02,0.0,0.03,0.0,0.17,0.0,0.77,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
44,"[1015, 136, 373, 466]",0.03,0.0,0.05,0.0,0.1,0.0,0.82,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
45,"[1023, 138, 369, 468]",0.02,0.0,0.04,0.01,0.05,0.0,0.89,video_0440,137,3,50,45,30.0,4.566666666666666,2025-01-29T20:29:41.611814
