,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[704, 179, 161, 198]",0.12,0.0,0.26,0.0,0.41,0.01,0.19,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
1,"[704, 181, 162, 196]",0.19,0.01,0.15,0.0,0.42,0.0,0.24,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
2,"[704, 181, 161, 196]",0.19,0.01,0.14,0.0,0.4,0.0,0.26,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
3,"[705, 181, 160, 196]",0.2,0.01,0.13,0.0,0.36,0.0,0.3,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
4,"[704, 179, 161, 198]",0.12,0.0,0.18,0.0,0.4,0.01,0.29,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
5,"[704, 179, 161, 198]",0.16,0.0,0.19,0.0,0.41,0.01,0.23,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
6,"[702, 179, 161, 197]",0.17,0.0,0.19,0.0,0.5,0.01,0.12,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
7,"[707, 195, 148, 183]",0.08,0.0,0.1,0.0,0.35,0.0,0.47,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
8,"[701, 179, 166, 199]",0.1,0.0,0.18,0.02,0.47,0.0,0.23,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
9,"[699, 176, 167, 201]",0.26,0.0,0.26,0.01,0.36,0.03,0.08,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
10,"[692, 182, 156, 190]",0.34,0.0,0.22,0.02,0.34,0.0,0.09,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
11,"[687, 184, 158, 193]",0.19,0.0,0.22,0.05,0.32,0.0,0.22,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
12,"[684, 192, 146, 182]",0.2,0.0,0.46,0.02,0.28,0.01,0.04,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
13,"[688, 183, 157, 192]",0.18,0.0,0.23,0.03,0.35,0.0,0.2,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
14,"[690, 182, 155, 192]",0.23,0.0,0.32,0.03,0.28,0.01,0.14,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
15,"[687, 182, 157, 193]",0.19,0.0,0.27,0.03,0.26,0.0,0.24,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
16,"[687, 181, 157, 193]",0.2,0.0,0.34,0.02,0.33,0.0,0.1,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
17,"[687, 181, 156, 191]",0.23,0.0,0.32,0.01,0.38,0.01,0.05,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
18,"[685, 179, 158, 196]",0.19,0.0,0.22,0.02,0.36,0.0,0.2,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
19,"[687, 182, 155, 196]",0.34,0.0,0.18,0.03,0.32,0.0,0.12,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
20,"[682, 186, 158, 193]",0.19,0.0,0.19,0.04,0.27,0.0,0.31,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
21,"[681, 188, 165, 200]",0.16,0.01,0.13,0.01,0.48,0.0,0.21,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
22,"[668, 204, 156, 192]",0.24,0.01,0.21,0.01,0.5,0.01,0.02,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
23,"[666, 201, 172, 205]",0.11,0.01,0.19,0.02,0.62,0.0,0.05,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
24,"[668, 203, 171, 203]",0.09,0.0,0.1,0.02,0.68,0.0,0.11,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
25,"[664, 203, 171, 201]",0.14,0.02,0.17,0.01,0.47,0.01,0.16,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
26,"[665, 204, 169, 200]",0.18,0.03,0.28,0.01,0.45,0.01,0.05,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
27,"[664, 204, 171, 201]",0.19,0.02,0.22,0.01,0.48,0.01,0.08,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
28,"[664, 204, 171, 200]",0.19,0.02,0.19,0.01,0.47,0.01,0.1,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
29,"[670, 213, 161, 192]",0.06,0.0,0.25,0.01,0.6,0.01,0.07,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
30,"[665, 204, 172, 200]",0.13,0.01,0.2,0.0,0.56,0.01,0.09,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
31,"[665, 203, 172, 200]",0.15,0.01,0.21,0.0,0.54,0.01,0.09,video_0520,105,3,50,35,23.976023976023978,4.379375,2025-01-29T20:34:18.549290
