,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[726, 120, 292, 383]",0.17,0.0,0.26,0.05,0.1,0.06,0.36,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
1,"[724, 124, 291, 381]",0.11,0.0,0.33,0.06,0.12,0.11,0.28,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
2,"[727, 92, 305, 408]",0.05,0.0,0.26,0.02,0.32,0.02,0.34,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
3,"[726, 97, 305, 406]",0.03,0.0,0.26,0.03,0.21,0.02,0.46,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
4,"[725, 97, 307, 408]",0.02,0.0,0.29,0.03,0.19,0.02,0.45,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
5,"[725, 97, 308, 411]",0.03,0.0,0.34,0.02,0.22,0.03,0.36,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
6,"[724, 96, 310, 414]",0.03,0.0,0.35,0.02,0.21,0.03,0.36,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
7,"[722, 96, 311, 413]",0.03,0.0,0.25,0.03,0.26,0.02,0.42,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
8,"[724, 97, 313, 416]",0.05,0.0,0.34,0.02,0.3,0.02,0.27,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
9,"[726, 98, 313, 417]",0.05,0.0,0.2,0.02,0.29,0.01,0.42,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
10,"[726, 98, 313, 415]",0.05,0.0,0.23,0.03,0.33,0.02,0.35,,,,,,,,,video_0121,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:10:06.292451
