,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[495, 123, 139, 169]",0.02,0.0,0.04,0.0,0.0,0.38,0.56,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
1,"[498, 127, 137, 167]",0.01,0.0,0.02,0.0,0.0,0.25,0.72,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
2,"[495, 137, 139, 167]",0.03,0.0,0.03,0.0,0.0,0.32,0.61,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
3,"[495, 148, 142, 173]",0.02,0.0,0.11,0.0,0.0,0.84,0.03,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
4,"[478, 142, 134, 166]",0.1,0.0,0.07,0.0,0.03,0.36,0.44,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
5,"[471, 118, 146, 188]",0.06,0.0,0.06,0.0,0.03,0.1,0.74,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
6,"[467, 119, 139, 179]",0.03,0.0,0.06,0.0,0.03,0.08,0.8,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
7,"[471, 121, 141, 181]",0.03,0.0,0.04,0.0,0.03,0.05,0.86,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
8,"[476, 125, 130, 166]",0.02,0.0,0.08,0.0,0.02,0.46,0.43,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
9,"[480, 121, 132, 168]",0.05,0.0,0.22,0.0,0.03,0.23,0.46,"[674, 291, 24, 32]",0.38,0.0,0.07,0.06,0.4,0.04,0.05,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
10,"[480, 122, 132, 171]",0.05,0.0,0.23,0.01,0.03,0.38,0.3,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
11,"[483, 124, 130, 168]",0.06,0.0,0.19,0.02,0.02,0.47,0.25,"[673, 289, 28, 38]",0.26,0.0,0.17,0.08,0.37,0.06,0.06,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
12,"[484, 122, 131, 163]",0.03,0.0,0.03,0.01,0.02,0.03,0.89,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
13,"[478, 110, 145, 190]",0.02,0.0,0.04,0.0,0.02,0.08,0.82,"[683, 283, 24, 33]",0.2,0.01,0.11,0.16,0.22,0.22,0.08,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
14,"[490, 117, 131, 171]",0.05,0.0,0.06,0.0,0.02,0.31,0.56,"[680, 289, 27, 37]",0.24,0.0,0.11,0.08,0.45,0.06,0.06,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
15,"[492, 119, 134, 177]",0.01,0.0,0.03,0.0,0.01,0.09,0.85,"[687, 288, 24, 31]",0.21,0.02,0.14,0.1,0.26,0.16,0.1,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
16,"[505, 125, 131, 161]",0.03,0.0,0.04,0.01,0.01,0.08,0.83,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
17,"[512, 125, 131, 158]",0.13,0.0,0.08,0.0,0.03,0.04,0.72,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
18,"[534, 135, 122, 156]",0.02,0.0,0.12,0.01,0.07,0.05,0.73,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
19,"[552, 133, 122, 152]",0.06,0.0,0.34,0.06,0.14,0.27,0.13,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
20,"[572, 98, 138, 171]",0.27,0.0,0.13,0.01,0.05,0.14,0.4,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
21,"[580, 89, 140, 169]",0.02,0.0,0.1,0.0,0.01,0.1,0.77,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
22,"[572, 85, 136, 166]",0.04,0.0,0.06,0.0,0.01,0.08,0.81,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
23,"[559, 91, 138, 166]",0.03,0.0,0.07,0.0,0.01,0.02,0.86,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
24,"[545, 94, 143, 170]",0.02,0.0,0.06,0.0,0.02,0.02,0.88,"[937, 480, 98, 113]",0.19,0.0,0.11,0.2,0.09,0.01,0.4,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
25,"[537, 97, 137, 166]",0.03,0.0,0.3,0.0,0.06,0.04,0.58,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
26,"[523, 100, 136, 165]",0.03,0.0,0.07,0.0,0.03,0.03,0.84,,,,,,,,,video_0450,53,2,50,26,25.0,2.12,2025-01-29T20:30:13.887551
