,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[400, 180, 203, 250]",0.34,0.0,0.07,0.02,0.47,0.0,0.1,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
1,"[402, 179, 198, 245]",0.71,0.01,0.05,0.05,0.15,0.0,0.03,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
2,"[406, 171, 202, 257]",0.1,0.0,0.04,0.07,0.23,0.01,0.56,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
3,"[410, 161, 212, 265]",0.03,0.0,0.01,0.02,0.2,0.0,0.74,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
4,"[415, 171, 206, 259]",0.04,0.0,0.09,0.24,0.37,0.01,0.25,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
5,"[421, 165, 206, 267]",0.06,0.0,0.06,0.45,0.32,0.01,0.1,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
6,"[424, 171, 206, 256]",0.04,0.0,0.05,0.33,0.3,0.01,0.27,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
7,"[423, 164, 211, 268]",0.02,0.0,0.03,0.28,0.18,0.0,0.48,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
8,"[442, 192, 194, 242]",0.02,0.0,0.11,0.49,0.18,0.07,0.13,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
9,"[427, 165, 214, 278]",0.06,0.0,0.01,0.62,0.13,0.0,0.18,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
10,"[427, 164, 204, 262]",0.05,0.0,0.02,0.01,0.14,0.08,0.7,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
11,"[426, 161, 206, 270]",0.03,0.0,0.04,0.03,0.13,0.16,0.62,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
12,"[424, 161, 209, 269]",0.21,0.0,0.02,0.54,0.13,0.01,0.09,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
13,"[422, 161, 211, 269]",0.03,0.0,0.06,0.09,0.19,0.06,0.56,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
14,"[418, 172, 205, 260]",0.02,0.0,0.03,0.02,0.28,0.03,0.62,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
15,"[417, 168, 210, 262]",0.03,0.0,0.06,0.11,0.34,0.04,0.42,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
16,"[413, 163, 211, 269]",0.02,0.0,0.03,0.02,0.24,0.05,0.65,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
17,"[414, 186, 216, 258]",0.08,0.0,0.07,0.22,0.28,0.06,0.29,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
18,"[398, 171, 207, 254]",0.1,0.0,0.08,0.0,0.43,0.04,0.35,,,,,,,,,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
19,"[402, 169, 212, 258]",0.07,0.0,0.11,0.01,0.49,0.01,0.31,"[42, 572, 38, 49]",0.04,0.0,0.11,0.04,0.67,0.0,0.14,video_0828,72,2,50,36,23.976,3.0030030030030033,2025-01-29T20:53:10.768161
