,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[326, 84, 185, 240]",0.09,0.0,0.39,0.0,0.24,0.01,0.27,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
1,"[326, 85, 184, 239]",0.11,0.0,0.25,0.0,0.23,0.01,0.4,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
2,"[328, 85, 184, 239]",0.1,0.0,0.28,0.0,0.24,0.01,0.37,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
3,"[329, 84, 185, 240]",0.07,0.0,0.29,0.0,0.25,0.0,0.38,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
4,"[332, 88, 183, 237]",0.07,0.0,0.18,0.0,0.43,0.0,0.32,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
5,"[341, 92, 172, 229]",0.08,0.0,0.12,0.0,0.64,0.0,0.14,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
6,"[334, 99, 174, 234]",0.08,0.0,0.09,0.0,0.65,0.0,0.17,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
7,"[335, 101, 174, 234]",0.07,0.0,0.12,0.0,0.61,0.0,0.2,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
8,"[335, 102, 173, 236]",0.08,0.0,0.1,0.0,0.68,0.0,0.13,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
9,"[336, 123, 170, 227]",0.1,0.0,0.04,0.01,0.54,0.0,0.31,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
10,"[340, 146, 171, 224]",0.05,0.0,0.05,0.13,0.42,0.04,0.31,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
11,"[348, 185, 164, 209]",0.06,0.01,0.11,0.2,0.45,0.11,0.07,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
12,"[353, 214, 162, 203]",0.2,0.02,0.15,0.07,0.41,0.11,0.04,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
13,"[356, 233, 158, 193]",0.21,0.02,0.15,0.06,0.44,0.09,0.03,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
14,"[353, 246, 162, 197]",0.29,0.02,0.15,0.06,0.36,0.07,0.05,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
15,"[354, 249, 161, 197]",0.27,0.02,0.2,0.06,0.36,0.06,0.03,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
16,"[363, 252, 159, 191]",0.19,0.02,0.31,0.04,0.37,0.03,0.03,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
17,"[354, 248, 154, 184]",0.22,0.02,0.29,0.08,0.3,0.04,0.04,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
18,"[344, 224, 183, 219]",0.26,0.01,0.23,0.07,0.36,0.03,0.04,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
19,"[346, 223, 164, 201]",0.29,0.02,0.18,0.05,0.39,0.04,0.03,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
20,"[348, 218, 155, 189]",0.2,0.03,0.21,0.05,0.37,0.09,0.04,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
21,"[340, 195, 159, 198]",0.23,0.01,0.23,0.1,0.33,0.08,0.03,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
22,"[348, 166, 161, 207]",0.16,0.0,0.16,0.09,0.51,0.03,0.05,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
23,"[340, 145, 168, 218]",0.21,0.0,0.08,0.1,0.44,0.02,0.15,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
24,"[332, 137, 172, 225]",0.2,0.0,0.11,0.01,0.43,0.04,0.2,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
25,"[332, 129, 165, 218]",0.15,0.0,0.15,0.01,0.46,0.03,0.2,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
26,"[325, 133, 164, 215]",0.17,0.0,0.1,0.02,0.38,0.03,0.3,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
27,"[316, 129, 169, 217]",0.16,0.0,0.1,0.03,0.33,0.03,0.35,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
28,"[311, 120, 175, 226]",0.16,0.0,0.18,0.02,0.32,0.05,0.28,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
29,"[313, 119, 168, 225]",0.13,0.0,0.12,0.01,0.32,0.02,0.39,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
30,"[316, 119, 163, 218]",0.12,0.0,0.15,0.01,0.37,0.03,0.32,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
31,"[309, 119, 169, 222]",0.13,0.0,0.1,0.01,0.31,0.01,0.44,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
32,"[308, 118, 167, 220]",0.16,0.0,0.12,0.01,0.32,0.01,0.37,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
33,"[308, 122, 161, 214]",0.13,0.0,0.07,0.01,0.51,0.01,0.26,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
34,"[305, 115, 165, 221]",0.14,0.0,0.14,0.01,0.38,0.02,0.31,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
35,"[301, 115, 171, 220]",0.15,0.0,0.21,0.03,0.27,0.02,0.33,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
36,"[295, 119, 166, 218]",0.12,0.0,0.14,0.03,0.26,0.02,0.43,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
37,"[292, 120, 166, 217]",0.12,0.0,0.12,0.03,0.18,0.02,0.53,video_0156,80,2,50,40,23.973602639736026,3.337003670337004,2025-01-29T20:12:07.419107
