,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[574, 240, 498, 625]",0.01,0.0,0.25,0.0,0.01,0.71,0.03,"[1113, 133, 208, 261]",0.16,0.01,0.15,0.44,0.16,0.04,0.04,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
1,"[571, 255, 491, 617]",0.1,0.0,0.2,0.0,0.11,0.34,0.25,"[1110, 135, 218, 276]",0.05,0.0,0.11,0.6,0.13,0.03,0.07,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
2,"[577, 237, 491, 622]",0.03,0.0,0.29,0.0,0.01,0.65,0.01,"[1112, 140, 215, 272]",0.12,0.01,0.19,0.45,0.12,0.04,0.07,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
3,"[580, 238, 486, 623]",0.03,0.0,0.24,0.0,0.03,0.65,0.05,"[1098, 156, 218, 282]",0.04,0.0,0.1,0.72,0.06,0.03,0.05,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
4,"[567, 236, 491, 616]",0.07,0.0,0.21,0.0,0.04,0.43,0.25,"[1116, 142, 208, 267]",0.08,0.01,0.12,0.57,0.12,0.04,0.07,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
5,"[565, 225, 499, 630]",0.02,0.0,0.11,0.0,0.01,0.81,0.04,"[1120, 139, 207, 262]",0.04,0.0,0.08,0.66,0.11,0.04,0.07,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
6,"[561, 249, 476, 605]",0.02,0.0,0.08,0.0,0.01,0.86,0.03,"[1119, 131, 210, 271]",0.14,0.0,0.18,0.42,0.15,0.05,0.05,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
7,"[537, 219, 501, 654]",0.12,0.0,0.4,0.01,0.07,0.24,0.17,"[1119, 133, 208, 268]",0.13,0.0,0.18,0.43,0.14,0.06,0.06,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
8,"[569, 227, 486, 620]",0.03,0.0,0.29,0.0,0.01,0.64,0.03,"[1111, 135, 212, 270]",0.12,0.01,0.18,0.42,0.1,0.1,0.08,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
9,"[575, 227, 482, 614]",0.02,0.0,0.29,0.0,0.03,0.63,0.03,"[1111, 173, 207, 259]",0.07,0.01,0.11,0.55,0.14,0.04,0.08,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
10,"[571, 221, 489, 620]",0.02,0.0,0.2,0.0,0.02,0.71,0.04,"[1112, 199, 209, 260]",0.08,0.0,0.06,0.57,0.15,0.04,0.11,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
11,"[546, 204, 497, 629]",0.07,0.0,0.18,0.0,0.01,0.71,0.02,"[1112, 204, 208, 259]",0.09,0.0,0.06,0.65,0.11,0.02,0.06,video_0465,24,2,20,12,23.976,1.001001001001001,2025-01-29T20:31:00.983865
