,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[2408, 246, 472, 573]",0.27,0.0,0.34,0.0,0.35,0.03,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
1,"[2408, 248, 472, 573]",0.25,0.0,0.34,0.0,0.37,0.03,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
2,"[2408, 248, 473, 576]",0.26,0.0,0.33,0.0,0.38,0.02,0.01,"[1048, 1531, 74, 93]",0.47,0.01,0.02,0.07,0.28,0.12,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
3,"[2413, 253, 469, 570]",0.5,0.0,0.25,0.0,0.2,0.03,0.01,"[1049, 1532, 73, 92]",0.46,0.02,0.02,0.08,0.29,0.11,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
4,"[2410, 252, 470, 570]",0.28,0.0,0.3,0.0,0.34,0.07,0.01,"[1047, 1532, 73, 92]",0.45,0.01,0.02,0.06,0.31,0.11,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
5,"[2404, 247, 480, 585]",0.45,0.0,0.31,0.0,0.15,0.09,0.0,"[1047, 1531, 74, 93]",0.46,0.02,0.02,0.07,0.28,0.12,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
6,"[2404, 241, 485, 596]",0.42,0.0,0.26,0.0,0.16,0.16,0.0,"[1049, 1533, 71, 89]",0.43,0.02,0.02,0.07,0.31,0.11,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
7,"[2402, 243, 486, 597]",0.43,0.0,0.25,0.0,0.14,0.17,0.0,"[1048, 1532, 73, 92]",0.49,0.02,0.02,0.06,0.28,0.1,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
8,"[2399, 244, 488, 602]",0.53,0.0,0.21,0.0,0.13,0.13,0.0,"[1047, 1532, 74, 94]",0.45,0.01,0.02,0.05,0.33,0.1,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
9,"[2396, 244, 490, 604]",0.56,0.0,0.19,0.0,0.11,0.13,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
10,"[2394, 246, 489, 602]",0.51,0.0,0.21,0.0,0.14,0.13,0.0,"[1045, 1532, 75, 95]",0.45,0.01,0.03,0.04,0.33,0.1,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
11,"[2391, 247, 493, 605]",0.61,0.0,0.17,0.0,0.12,0.09,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
12,"[2387, 248, 497, 606]",0.75,0.0,0.12,0.0,0.08,0.05,0.01,"[1044, 1533, 76, 95]",0.46,0.01,0.03,0.04,0.31,0.11,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
13,"[2390, 248, 492, 602]",0.6,0.0,0.17,0.0,0.12,0.1,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
14,"[2386, 249, 496, 606]",0.8,0.0,0.1,0.0,0.06,0.04,0.0,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
15,"[2386, 249, 495, 605]",0.72,0.0,0.12,0.0,0.08,0.07,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
16,"[2387, 247, 495, 608]",0.63,0.0,0.16,0.0,0.1,0.1,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
17,"[2398, 250, 485, 598]",0.55,0.0,0.22,0.0,0.15,0.06,0.01,"[794, 1463, 84, 97]",0.53,0.01,0.03,0.04,0.28,0.08,0.03,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
18,"[2395, 248, 486, 599]",0.55,0.0,0.2,0.0,0.17,0.08,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
19,"[2372, 252, 510, 620]",0.76,0.0,0.12,0.0,0.09,0.02,0.02,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
20,"[2379, 251, 499, 602]",0.76,0.0,0.13,0.0,0.07,0.03,0.0,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
21,"[2363, 254, 525, 629]",0.68,0.0,0.18,0.0,0.11,0.01,0.02,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
22,"[2365, 249, 522, 633]",0.61,0.0,0.23,0.0,0.13,0.01,0.02,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
23,"[2363, 243, 525, 640]",0.53,0.0,0.24,0.0,0.16,0.03,0.03,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
24,"[2364, 245, 531, 644]",0.43,0.0,0.3,0.0,0.2,0.03,0.04,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
25,"[2394, 241, 494, 603]",0.62,0.0,0.18,0.0,0.08,0.12,0.01,,,,,,,,,video_0375,50,1,50,50,25.0,2.0,2025-01-29T20:25:33.813544
