,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[352, 130, 302, 370]",0.58,0.0,0.1,0.11,0.19,0.0,0.02,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
1,"[365, 133, 295, 363]",0.66,0.01,0.07,0.02,0.22,0.0,0.02,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
2,"[382, 126, 302, 376]",0.56,0.02,0.1,0.0,0.31,0.0,0.01,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
3,"[395, 123, 304, 377]",0.54,0.03,0.11,0.01,0.28,0.0,0.04,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
4,"[398, 112, 307, 383]",0.21,0.01,0.15,0.02,0.49,0.0,0.12,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
5,"[404, 109, 305, 386]",0.17,0.01,0.11,0.01,0.66,0.0,0.04,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
6,"[404, 109, 308, 385]",0.09,0.01,0.11,0.02,0.65,0.0,0.11,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
7,"[409, 106, 309, 387]",0.07,0.01,0.11,0.02,0.68,0.0,0.11,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
8,"[409, 107, 307, 387]",0.05,0.01,0.07,0.01,0.79,0.01,0.06,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
9,"[413, 114, 311, 386]",0.06,0.0,0.16,0.01,0.7,0.01,0.05,,,,,,,,,video_0212,108,3,50,36,29.966531651429232,3.6040206873540206,2025-01-29T20:15:37.574676
