,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[462, 140, 368, 461]",0.34,0.02,0.09,0.02,0.24,0.0,0.3,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
1,"[451, 132, 370, 460]",0.31,0.09,0.05,0.05,0.29,0.0,0.21,"[953, 55, 70, 104]",0.05,0.0,0.09,0.14,0.54,0.01,0.18,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
2,"[535, 180, 296, 363]",0.43,0.03,0.08,0.0,0.28,0.01,0.18,"[959, 50, 67, 101]",0.06,0.0,0.1,0.14,0.55,0.01,0.15,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
3,"[440, 76, 383, 503]",0.15,0.01,0.35,0.05,0.32,0.03,0.08,"[960, 42, 74, 106]",0.05,0.0,0.07,0.08,0.55,0.01,0.24,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
4,"[469, 76, 362, 486]",0.19,0.08,0.15,0.2,0.21,0.04,0.14,"[964, 44, 69, 105]",0.05,0.0,0.11,0.13,0.51,0.01,0.18,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
5,"[514, 113, 325, 400]",0.54,0.2,0.07,0.01,0.11,0.01,0.07,"[965, 51, 70, 107]",0.06,0.0,0.12,0.12,0.49,0.01,0.21,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
6,"[497, 12, 367, 507]",0.33,0.04,0.22,0.08,0.19,0.07,0.07,"[973, 64, 73, 104]",0.06,0.0,0.09,0.11,0.52,0.01,0.21,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
7,"[515, 36, 359, 456]",0.22,0.01,0.39,0.04,0.18,0.06,0.09,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
8,"[539, 84, 339, 421]",0.18,0.01,0.54,0.03,0.11,0.09,0.04,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
9,"[516, 72, 365, 482]",0.14,0.0,0.66,0.05,0.08,0.05,0.02,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
10,"[521, 154, 333, 403]",0.12,0.05,0.53,0.05,0.14,0.06,0.05,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
11,"[498, 124, 362, 488]",0.57,0.01,0.19,0.04,0.13,0.02,0.03,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
12,"[484, 157, 355, 488]",0.42,0.02,0.19,0.06,0.16,0.01,0.13,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
13,"[485, 158, 360, 493]",0.56,0.02,0.16,0.03,0.1,0.08,0.06,"[994, 114, 70, 99]",0.14,0.0,0.06,0.15,0.53,0.01,0.11,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
14,"[488, 158, 366, 512]",0.93,0.0,0.0,0.03,0.0,0.0,0.03,"[997, 112, 73, 101]",0.06,0.0,0.11,0.07,0.66,0.01,0.09,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
15,"[501, 207, 332, 439]",0.87,0.0,0.04,0.01,0.01,0.03,0.04,,,,,,,,,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
16,"[474, 188, 373, 507]",0.58,0.0,0.14,0.09,0.16,0.01,0.01,"[1014, 107, 71, 101]",0.05,0.0,0.08,0.06,0.68,0.01,0.11,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
17,"[462, 209, 369, 495]",0.92,0.0,0.03,0.0,0.04,0.0,0.01,"[1017, 111, 66, 98]",0.06,0.0,0.12,0.08,0.64,0.01,0.09,video_0152,53,2,50,26,25.0,2.12,2025-01-29T20:11:55.234753
