,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[364, 128, 189, 246]",0.54,0.01,0.01,0.0,0.08,0.0,0.37,"[955, 204, 61, 72]",0.18,0.01,0.21,0.11,0.22,0.07,0.19,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
1,"[362, 125, 189, 250]",0.55,0.0,0.01,0.0,0.07,0.0,0.37,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
2,"[359, 125, 190, 252]",0.58,0.01,0.01,0.0,0.07,0.0,0.34,"[956, 206, 63, 72]",0.18,0.02,0.19,0.09,0.29,0.05,0.18,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
3,"[361, 130, 189, 251]",0.39,0.01,0.04,0.0,0.14,0.0,0.42,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
4,"[361, 121, 194, 263]",0.36,0.14,0.03,0.0,0.37,0.0,0.1,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
5,"[359, 127, 195, 252]",0.3,0.02,0.03,0.0,0.41,0.0,0.24,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
6,"[365, 122, 193, 264]",0.16,0.01,0.03,0.0,0.68,0.0,0.12,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
7,"[363, 123, 195, 260]",0.25,0.01,0.04,0.0,0.5,0.0,0.19,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
8,"[374, 120, 198, 258]",0.18,0.0,0.03,0.0,0.45,0.0,0.34,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
9,"[378, 116, 203, 263]",0.2,0.0,0.07,0.0,0.44,0.0,0.28,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
10,"[376, 113, 205, 265]",0.16,0.0,0.09,0.0,0.45,0.0,0.3,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
11,"[376, 117, 199, 258]",0.12,0.0,0.07,0.0,0.51,0.0,0.29,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
12,"[374, 116, 198, 259]",0.08,0.0,0.02,0.0,0.51,0.0,0.38,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
13,"[373, 123, 193, 258]",0.32,0.0,0.03,0.0,0.2,0.0,0.45,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
14,"[371, 122, 194, 265]",0.27,0.0,0.03,0.0,0.12,0.0,0.58,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
15,"[367, 120, 200, 272]",0.47,0.0,0.13,0.0,0.09,0.08,0.22,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
16,"[367, 120, 198, 273]",0.49,0.01,0.08,0.02,0.09,0.03,0.28,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
17,"[367, 118, 197, 274]",0.35,0.0,0.01,0.01,0.1,0.0,0.53,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
18,"[370, 116, 201, 278]",0.4,0.01,0.07,0.04,0.05,0.11,0.33,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
19,"[370, 121, 199, 263]",0.33,0.0,0.01,0.01,0.04,0.0,0.61,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
20,"[373, 115, 199, 274]",0.3,0.0,0.01,0.0,0.04,0.0,0.65,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
21,"[379, 130, 200, 256]",0.51,0.0,0.02,0.0,0.05,0.0,0.42,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
22,"[377, 119, 193, 267]",0.41,0.01,0.01,0.0,0.06,0.0,0.51,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
23,"[381, 132, 200, 251]",0.47,0.0,0.02,0.0,0.09,0.0,0.41,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
24,"[385, 136, 199, 249]",0.64,0.0,0.01,0.0,0.08,0.0,0.26,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
25,"[378, 120, 198, 269]",0.44,0.0,0.01,0.0,0.06,0.0,0.48,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
26,"[374, 118, 201, 278]",0.58,0.05,0.01,0.04,0.02,0.0,0.29,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
27,"[375, 118, 202, 279]",0.55,0.04,0.01,0.03,0.02,0.0,0.35,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
28,"[381, 122, 197, 277]",0.6,0.01,0.02,0.03,0.03,0.0,0.31,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
29,"[381, 125, 197, 277]",0.72,0.01,0.02,0.03,0.03,0.0,0.19,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
30,"[379, 121, 201, 284]",0.68,0.02,0.02,0.05,0.03,0.0,0.2,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
31,"[370, 117, 209, 295]",0.89,0.03,0.01,0.0,0.03,0.0,0.03,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
32,"[369, 120, 206, 292]",0.87,0.02,0.01,0.02,0.02,0.0,0.06,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
33,"[356, 127, 209, 297]",0.83,0.02,0.02,0.01,0.03,0.0,0.09,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
34,"[348, 128, 220, 309]",0.45,0.01,0.03,0.15,0.11,0.0,0.25,,,,,,,,,video_0468,69,2,50,34,30.0,2.3,2025-01-29T20:31:16.625343
