,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[474, 132, 245, 324]",0.04,0.0,0.3,0.0,0.49,0.0,0.17,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
1,"[475, 132, 244, 323]",0.05,0.0,0.33,0.0,0.42,0.0,0.2,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
2,"[474, 129, 244, 323]",0.03,0.0,0.3,0.0,0.56,0.0,0.11,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
3,"[474, 128, 245, 325]",0.04,0.0,0.27,0.0,0.52,0.0,0.17,"[203, 631, 20, 24]",0.24,0.0,0.03,0.24,0.44,0.0,0.05,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
4,"[472, 128, 246, 327]",0.05,0.0,0.23,0.0,0.45,0.0,0.27,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
5,"[451, 125, 259, 339]",0.03,0.0,0.18,0.0,0.62,0.0,0.18,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
6,"[455, 124, 255, 335]",0.03,0.0,0.29,0.0,0.5,0.0,0.18,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
7,"[450, 126, 257, 334]",0.03,0.0,0.23,0.0,0.53,0.0,0.21,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
8,"[449, 122, 255, 337]",0.03,0.0,0.22,0.0,0.49,0.0,0.25,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
9,"[442, 124, 255, 336]",0.04,0.0,0.22,0.0,0.53,0.0,0.21,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
10,"[438, 120, 255, 340]",0.03,0.0,0.21,0.0,0.55,0.0,0.21,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
11,"[434, 117, 256, 341]",0.03,0.0,0.22,0.0,0.59,0.0,0.16,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
12,"[448, 119, 246, 331]",0.03,0.0,0.1,0.0,0.27,0.0,0.59,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
13,"[427, 112, 261, 337]",0.03,0.0,0.14,0.0,0.3,0.0,0.53,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
14,"[431, 105, 257, 341]",0.03,0.0,0.17,0.0,0.17,0.0,0.63,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
15,"[435, 102, 257, 341]",0.05,0.0,0.28,0.0,0.3,0.0,0.37,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
16,"[440, 107, 257, 340]",0.03,0.0,0.25,0.0,0.61,0.0,0.1,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
17,"[450, 111, 257, 340]",0.06,0.0,0.2,0.0,0.47,0.0,0.27,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
18,"[451, 115, 259, 332]",0.1,0.0,0.24,0.0,0.43,0.0,0.23,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
19,"[453, 116, 258, 326]",0.13,0.0,0.26,0.0,0.44,0.0,0.17,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
20,"[453, 116, 262, 331]",0.08,0.0,0.49,0.0,0.32,0.01,0.1,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
21,"[456, 116, 259, 336]",0.21,0.0,0.4,0.0,0.31,0.0,0.07,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
22,"[474, 128, 243, 318]",0.21,0.0,0.47,0.0,0.27,0.0,0.04,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
23,"[477, 131, 244, 317]",0.22,0.0,0.51,0.0,0.24,0.0,0.04,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
24,"[467, 126, 256, 327]",0.11,0.0,0.39,0.0,0.42,0.0,0.07,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
25,"[469, 122, 256, 327]",0.09,0.0,0.42,0.0,0.44,0.0,0.05,,,,,,,,,video_0796,51,2,50,25,24.0,2.125,2025-01-29T20:50:58.991339
