,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[453, 85, 103, 133]",0.05,0.0,0.02,0.01,0.9,0.0,0.02,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
1,"[450, 83, 101, 131]",0.03,0.0,0.02,0.01,0.93,0.0,0.01,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
2,"[443, 80, 102, 134]",0.05,0.0,0.02,0.0,0.91,0.0,0.01,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
3,"[437, 76, 104, 142]",0.02,0.0,0.04,0.02,0.86,0.0,0.06,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
4,"[432, 76, 108, 146]",0.04,0.0,0.09,0.04,0.75,0.01,0.07,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
5,"[436, 88, 103, 136]",0.01,0.0,0.17,0.01,0.69,0.0,0.11,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
6,"[444, 100, 110, 139]",0.01,0.0,0.13,0.02,0.72,0.0,0.12,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
7,"[445, 111, 114, 137]",0.01,0.0,0.12,0.02,0.67,0.0,0.18,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
8,"[368, 340, 133, 160]",0.41,0.01,0.01,0.05,0.13,0.02,0.37,"[446, 119, 110, 138]",0.01,0.0,0.08,0.24,0.41,0.0,0.26,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
9,"[448, 120, 105, 137]",0.01,0.0,0.09,0.14,0.57,0.0,0.18,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
10,"[446, 121, 104, 136]",0.01,0.0,0.05,0.19,0.59,0.0,0.15,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
11,"[448, 121, 104, 137]",0.01,0.0,0.05,0.15,0.66,0.0,0.12,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
12,"[447, 123, 102, 132]",0.0,0.0,0.06,0.46,0.38,0.0,0.1,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
13,"[449, 126, 101, 132]",0.0,0.0,0.05,0.45,0.39,0.0,0.1,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
14,"[448, 120, 103, 140]",0.0,0.0,0.03,0.61,0.28,0.01,0.07,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
15,"[445, 122, 104, 139]",0.0,0.0,0.04,0.6,0.28,0.0,0.07,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
16,"[445, 121, 104, 140]",0.01,0.0,0.06,0.46,0.37,0.0,0.1,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
17,"[441, 122, 105, 140]",0.01,0.0,0.05,0.64,0.21,0.01,0.08,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
18,"[439, 121, 106, 140]",0.01,0.0,0.04,0.59,0.27,0.01,0.09,"[505, 377, 32, 43]",0.11,0.0,0.11,0.59,0.05,0.08,0.06,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
19,"[437, 124, 102, 136]",0.0,0.0,0.05,0.4,0.44,0.0,0.1,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
20,"[436, 126, 102, 139]",0.0,0.0,0.02,0.77,0.13,0.01,0.08,"[503, 380, 30, 34]",0.03,0.01,0.05,0.77,0.07,0.04,0.03,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
21,"[435, 131, 102, 136]",0.0,0.0,0.02,0.7,0.15,0.0,0.13,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
22,"[434, 131, 103, 137]",0.0,0.0,0.03,0.63,0.21,0.0,0.13,"[504, 383, 28, 34]",0.03,0.01,0.04,0.77,0.06,0.05,0.05,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
23,"[434, 132, 103, 136]",0.0,0.0,0.04,0.54,0.29,0.0,0.13,"[478, 55, 77, 93]",0.14,0.0,0.38,0.15,0.22,0.05,0.06,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
24,"[436, 131, 102, 137]",0.0,0.0,0.04,0.63,0.23,0.0,0.1,"[305, 246, 97, 123]",0.21,0.02,0.2,0.0,0.47,0.01,0.09,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
25,"[435, 129, 103, 138]",0.0,0.0,0.06,0.6,0.24,0.0,0.09,,,,,,,,,video_0230,52,2,50,26,25.0,2.08,2025-01-29T20:16:55.030292
