,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[581, 156, 265, 348]",0.27,0.0,0.19,0.0,0.46,0.0,0.08,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
1,"[580, 166, 253, 331]",0.3,0.0,0.25,0.0,0.34,0.0,0.11,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
2,"[593, 171, 252, 325]",0.28,0.0,0.13,0.0,0.52,0.0,0.07,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
3,"[617, 152, 249, 346]",0.36,0.0,0.27,0.0,0.35,0.01,0.02,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
4,"[616, 135, 262, 344]",0.7,0.0,0.16,0.0,0.12,0.01,0.01,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
5,"[613, 129, 269, 351]",0.69,0.0,0.18,0.0,0.11,0.01,0.01,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
6,"[606, 133, 266, 355]",0.55,0.0,0.16,0.01,0.21,0.01,0.06,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
7,"[615, 145, 254, 326]",0.14,0.0,0.09,0.0,0.15,0.0,0.6,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
8,"[608, 138, 263, 355]",0.38,0.0,0.27,0.0,0.17,0.04,0.14,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
9,"[601, 138, 266, 337]",0.34,0.0,0.08,0.0,0.41,0.0,0.16,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
10,"[588, 150, 287, 378]",0.81,0.0,0.11,0.0,0.06,0.01,0.01,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
11,"[576, 129, 264, 341]",0.37,0.0,0.23,0.06,0.27,0.01,0.04,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
12,"[568, 134, 251, 337]",0.57,0.0,0.11,0.03,0.26,0.01,0.02,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
13,"[576, 148, 256, 332]",0.51,0.0,0.15,0.0,0.3,0.01,0.02,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
14,"[595, 145, 258, 322]",0.56,0.0,0.22,0.01,0.15,0.01,0.04,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
15,"[613, 150, 245, 313]",0.57,0.0,0.07,0.02,0.23,0.01,0.1,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
16,"[627, 155, 239, 301]",0.26,0.0,0.06,0.05,0.52,0.01,0.1,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
17,"[614, 156, 252, 323]",0.58,0.0,0.11,0.02,0.27,0.01,0.01,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
18,"[592, 149, 245, 309]",0.17,0.0,0.1,0.06,0.34,0.01,0.32,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
19,"[565, 141, 271, 361]",0.73,0.01,0.1,0.01,0.12,0.02,0.01,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
20,"[538, 155, 271, 366]",0.58,0.0,0.04,0.11,0.25,0.01,0.02,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
21,"[514, 161, 298, 393]",0.76,0.01,0.07,0.03,0.09,0.02,0.02,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
22,"[512, 166, 298, 400]",0.74,0.0,0.06,0.05,0.07,0.05,0.02,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
23,"[554, 162, 283, 367]",0.51,0.0,0.05,0.16,0.17,0.02,0.09,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
24,"[597, 138, 279, 363]",0.57,0.0,0.04,0.17,0.14,0.01,0.07,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
25,"[660, 92, 254, 349]",0.69,0.0,0.02,0.14,0.09,0.01,0.03,video_0084,146,3,50,48,23.976023976023978,6.089416666666666,2025-01-29T20:07:47.191900
