,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[987, 189, 380, 504]",0.07,0.0,0.1,0.03,0.09,0.01,0.71,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
1,"[981, 178, 391, 507]",0.08,0.0,0.1,0.05,0.08,0.01,0.69,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
2,"[967, 165, 392, 516]",0.06,0.0,0.11,0.05,0.07,0.01,0.71,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
3,"[965, 163, 390, 512]",0.06,0.0,0.08,0.11,0.05,0.01,0.68,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
4,"[962, 165, 390, 511]",0.08,0.0,0.17,0.11,0.08,0.03,0.53,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
5,"[951, 164, 398, 523]",0.03,0.0,0.22,0.17,0.08,0.02,0.48,"[903, 982, 19, 24]",0.17,0.0,0.06,0.53,0.1,0.01,0.14,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
6,"[946, 158, 394, 522]",0.04,0.0,0.23,0.08,0.08,0.03,0.54,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
7,"[939, 158, 396, 526]",0.04,0.0,0.2,0.04,0.07,0.02,0.63,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
8,"[937, 169, 391, 516]",0.06,0.0,0.28,0.09,0.08,0.04,0.44,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
9,"[923, 160, 395, 532]",0.07,0.0,0.12,0.16,0.06,0.02,0.57,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
10,"[914, 153, 399, 533]",0.02,0.0,0.05,0.23,0.05,0.01,0.62,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
11,"[899, 150, 405, 538]",0.07,0.0,0.36,0.13,0.08,0.07,0.29,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
12,"[879, 143, 411, 548]",0.06,0.0,0.25,0.29,0.08,0.09,0.23,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
13,"[862, 134, 416, 547]",0.06,0.0,0.15,0.26,0.08,0.04,0.41,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
14,"[843, 135, 430, 562]",0.04,0.0,0.09,0.38,0.07,0.03,0.4,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
15,"[837, 144, 428, 547]",0.04,0.0,0.11,0.26,0.1,0.03,0.47,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
16,"[835, 163, 427, 552]",0.04,0.0,0.09,0.57,0.05,0.03,0.22,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
17,"[815, 167, 439, 564]",0.02,0.0,0.04,0.74,0.03,0.01,0.17,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
18,"[828, 169, 425, 544]",0.02,0.0,0.08,0.29,0.12,0.02,0.47,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
19,"[832, 165, 432, 564]",0.04,0.0,0.04,0.36,0.05,0.02,0.5,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
20,"[858, 178, 423, 544]",0.03,0.0,0.07,0.29,0.11,0.01,0.5,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
21,"[844, 163, 441, 585]",0.01,0.0,0.01,0.9,0.01,0.01,0.07,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
22,"[858, 181, 430, 566]",0.02,0.0,0.07,0.63,0.03,0.03,0.24,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
23,"[856, 185, 434, 571]",0.02,0.0,0.05,0.71,0.02,0.02,0.19,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
24,"[858, 195, 438, 576]",0.01,0.0,0.04,0.85,0.01,0.02,0.08,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
25,"[849, 190, 450, 578]",0.01,0.0,0.03,0.52,0.04,0.01,0.4,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
26,"[855, 192, 451, 579]",0.02,0.0,0.04,0.63,0.03,0.02,0.26,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
27,"[860, 190, 452, 584]",0.02,0.0,0.05,0.52,0.04,0.03,0.33,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
28,"[874, 211, 435, 560]",0.03,0.0,0.04,0.33,0.08,0.02,0.5,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
29,"[868, 195, 452, 594]",0.01,0.0,0.03,0.73,0.01,0.02,0.2,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
30,"[879, 208, 443, 575]",0.01,0.0,0.07,0.5,0.06,0.02,0.34,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
31,"[867, 193, 467, 614]",0.01,0.0,0.02,0.91,0.01,0.01,0.04,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
32,"[871, 193, 468, 619]",0.0,0.0,0.01,0.94,0.0,0.02,0.02,,,,,,,,,video_0023,65,2,50,32,25.0,2.6,2025-01-29T20:04:08.133635
