,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[1062, 224, 321, 404]",0.03,0.0,0.09,0.0,0.84,0.02,0.03,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
1,"[1032, 217, 341, 427]",0.06,0.0,0.12,0.0,0.69,0.11,0.02,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
2,"[1032, 210, 340, 421]",0.01,0.0,0.08,0.0,0.85,0.0,0.06,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
3,"[1007, 207, 347, 425]",0.02,0.0,0.05,0.0,0.88,0.0,0.05,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
4,"[978, 179, 357, 454]",0.01,0.0,0.06,0.0,0.89,0.0,0.04,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
5,"[968, 165, 364, 466]",0.1,0.0,0.11,0.0,0.74,0.01,0.03,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
6,"[966, 164, 359, 463]",0.08,0.0,0.08,0.01,0.69,0.01,0.13,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
7,"[962, 150, 360, 465]",0.04,0.0,0.07,0.0,0.76,0.01,0.12,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
8,"[962, 149, 353, 458]",0.09,0.0,0.08,0.0,0.6,0.01,0.23,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
9,"[965, 151, 346, 458]",0.16,0.0,0.06,0.0,0.64,0.02,0.12,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
10,"[948, 140, 356, 458]",0.16,0.0,0.06,0.0,0.49,0.0,0.28,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
11,"[963, 152, 346, 459]",0.16,0.0,0.13,0.0,0.27,0.34,0.09,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
12,"[960, 152, 342, 452]",0.18,0.0,0.08,0.0,0.59,0.0,0.14,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
13,"[968, 196, 329, 405]",0.17,0.0,0.19,0.0,0.52,0.01,0.11,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
14,"[960, 152, 347, 460]",0.22,0.0,0.14,0.0,0.52,0.02,0.1,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
15,"[963, 153, 344, 455]",0.37,0.0,0.12,0.0,0.36,0.01,0.13,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
16,"[948, 148, 348, 465]",0.25,0.0,0.1,0.0,0.42,0.13,0.1,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
17,"[967, 196, 329, 412]",0.17,0.0,0.27,0.0,0.35,0.02,0.19,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
18,"[967, 184, 332, 415]",0.15,0.0,0.3,0.0,0.19,0.18,0.17,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
19,"[954, 158, 344, 454]",0.15,0.0,0.34,0.0,0.33,0.08,0.1,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
20,"[966, 192, 328, 412]",0.12,0.0,0.34,0.0,0.14,0.2,0.19,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
21,"[959, 157, 342, 456]",0.24,0.0,0.25,0.0,0.17,0.3,0.04,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
22,"[964, 194, 333, 419]",0.06,0.0,0.38,0.0,0.06,0.37,0.13,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
23,"[966, 194, 332, 418]",0.07,0.0,0.29,0.0,0.08,0.42,0.15,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
24,"[964, 191, 332, 420]",0.11,0.0,0.31,0.0,0.07,0.35,0.15,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
25,"[960, 191, 335, 423]",0.11,0.0,0.26,0.0,0.11,0.22,0.31,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
26,"[965, 194, 334, 422]",0.19,0.0,0.22,0.0,0.13,0.13,0.33,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
27,"[965, 195, 333, 421]",0.1,0.0,0.37,0.0,0.08,0.27,0.17,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
28,"[968, 195, 332, 419]",0.19,0.0,0.28,0.0,0.17,0.13,0.23,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
29,"[965, 197, 333, 420]",0.08,0.0,0.26,0.0,0.05,0.49,0.11,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
30,"[966, 197, 332, 419]",0.11,0.0,0.27,0.0,0.12,0.34,0.17,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
31,"[967, 197, 331, 418]",0.17,0.0,0.25,0.0,0.13,0.26,0.19,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
32,"[966, 197, 331, 418]",0.21,0.0,0.24,0.0,0.09,0.28,0.16,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
33,"[967, 197, 330, 415]",0.21,0.0,0.31,0.0,0.18,0.06,0.24,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
34,"[957, 164, 338, 449]",0.11,0.0,0.05,0.0,0.77,0.01,0.06,video_0759,135,3,50,45,29.97002997002997,4.5045,2025-01-29T20:48:42.885903
