,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[523, 236, 189, 236]",0.14,0.0,0.08,0.23,0.31,0.01,0.23,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
1,"[475, 204, 205, 263]",0.1,0.0,0.09,0.3,0.24,0.0,0.27,"[548, 223, 191, 235]",0.12,0.0,0.03,0.66,0.11,0.0,0.09,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
2,"[477, 202, 194, 252]",0.06,0.0,0.12,0.19,0.17,0.03,0.42,"[546, 201, 193, 243]",0.02,0.0,0.03,0.56,0.09,0.0,0.3,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
3,"[571, 188, 184, 241]",0.01,0.0,0.02,0.57,0.03,0.0,0.38,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
4,"[556, 183, 194, 250]",0.01,0.0,0.04,0.2,0.04,0.0,0.71,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
5,"[560, 196, 191, 246]",0.03,0.0,0.05,0.23,0.08,0.0,0.61,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
6,"[571, 202, 187, 245]",0.06,0.0,0.03,0.5,0.04,0.0,0.36,"[496, 206, 185, 241]",0.04,0.0,0.11,0.09,0.14,0.01,0.62,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
7,"[567, 201, 183, 244]",0.07,0.0,0.05,0.21,0.06,0.0,0.61,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
8,"[554, 195, 176, 241]",0.03,0.0,0.1,0.06,0.12,0.0,0.68,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
9,"[558, 191, 173, 236]",0.04,0.0,0.13,0.03,0.17,0.0,0.62,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
10,"[556, 191, 174, 238]",0.02,0.0,0.12,0.02,0.12,0.01,0.72,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
11,"[566, 191, 188, 247]",0.04,0.0,0.05,0.16,0.09,0.0,0.66,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
12,"[573, 199, 183, 243]",0.06,0.0,0.05,0.37,0.07,0.0,0.46,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
13,"[565, 196, 188, 242]",0.02,0.0,0.06,0.24,0.08,0.0,0.6,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
14,"[562, 191, 189, 242]",0.01,0.0,0.06,0.24,0.06,0.0,0.63,"[927, 429, 30, 38]",0.13,0.0,0.11,0.06,0.29,0.01,0.4,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
15,"[552, 195, 175, 236]",0.04,0.0,0.18,0.13,0.22,0.01,0.42,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
16,"[557, 186, 198, 254]",0.03,0.0,0.14,0.11,0.3,0.0,0.41,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
17,"[559, 188, 196, 255]",0.03,0.0,0.07,0.4,0.12,0.0,0.37,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
18,"[552, 197, 177, 238]",0.04,0.0,0.13,0.18,0.23,0.0,0.42,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
19,"[556, 192, 186, 243]",0.02,0.0,0.07,0.13,0.13,0.0,0.65,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
20,"[566, 189, 187, 246]",0.03,0.0,0.06,0.21,0.07,0.0,0.62,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
21,"[568, 190, 186, 245]",0.04,0.0,0.05,0.32,0.06,0.0,0.53,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
22,"[554, 195, 182, 239]",0.02,0.0,0.07,0.16,0.11,0.0,0.63,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
23,"[567, 189, 186, 244]",0.03,0.0,0.04,0.32,0.04,0.0,0.56,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
24,"[567, 188, 186, 245]",0.03,0.0,0.05,0.27,0.05,0.0,0.6,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
25,"[553, 191, 186, 241]",0.03,0.0,0.08,0.2,0.1,0.0,0.59,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
26,"[567, 188, 186, 244]",0.03,0.0,0.06,0.26,0.06,0.0,0.59,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
27,"[568, 188, 186, 244]",0.03,0.0,0.05,0.37,0.05,0.0,0.5,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
28,"[491, 191, 190, 249]",0.03,0.0,0.12,0.12,0.12,0.02,0.59,"[555, 191, 186, 241]",0.02,0.0,0.08,0.15,0.1,0.0,0.64,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
29,"[550, 194, 177, 235]",0.03,0.0,0.14,0.23,0.19,0.0,0.4,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
30,"[551, 183, 190, 244]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[481, 196, 186, 247]",0.04,0.0,0.09,0.51,0.06,0.03,0.27,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
31,"[568, 198, 175, 225]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,video_0138,63,2,50,31,29.97002997002997,2.1021,2025-01-29T20:11:15.405745
