,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[537, 147, 157, 198]",0.43,0.0,0.24,0.01,0.31,0.01,0.0,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
1,"[533, 148, 156, 191]",0.53,0.0,0.18,0.0,0.28,0.01,0.0,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
2,"[521, 146, 155, 186]",0.47,0.01,0.17,0.02,0.29,0.04,0.01,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
3,"[504, 129, 159, 197]",0.5,0.0,0.06,0.18,0.18,0.03,0.04,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
4,"[493, 117, 160, 196]",0.46,0.0,0.03,0.3,0.09,0.05,0.07,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
5,"[481, 102, 163, 199]",0.57,0.0,0.06,0.05,0.24,0.03,0.05,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
6,"[481, 95, 164, 198]",0.7,0.0,0.05,0.06,0.15,0.03,0.02,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
7,"[493, 100, 164, 198]",0.79,0.0,0.05,0.01,0.1,0.04,0.0,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
8,"[508, 104, 164, 202]",0.63,0.01,0.06,0.0,0.1,0.19,0.0,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
9,"[526, 109, 164, 201]",0.67,0.0,0.04,0.01,0.25,0.01,0.02,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
10,"[534, 118, 163, 197]",0.7,0.01,0.02,0.1,0.15,0.0,0.03,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
11,"[538, 121, 161, 198]",0.74,0.01,0.02,0.08,0.14,0.0,0.02,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
12,"[537, 124, 162, 200]",0.81,0.01,0.02,0.06,0.09,0.01,0.0,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
13,"[532, 124, 165, 206]",0.79,0.0,0.02,0.1,0.07,0.02,0.0,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
14,"[527, 126, 163, 200]",0.27,0.0,0.01,0.64,0.07,0.0,0.01,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
15,"[519, 125, 170, 209]",0.29,0.0,0.01,0.62,0.06,0.0,0.02,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
16,"[522, 126, 169, 208]",0.34,0.0,0.01,0.51,0.11,0.0,0.02,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
17,"[527, 129, 163, 201]",0.18,0.0,0.01,0.66,0.1,0.0,0.06,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
18,"[523, 126, 165, 202]",0.4,0.0,0.06,0.27,0.19,0.05,0.03,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
19,"[523, 126, 165, 206]",0.33,0.0,0.06,0.11,0.38,0.04,0.08,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
20,"[524, 129, 163, 199]",0.42,0.0,0.04,0.27,0.2,0.03,0.04,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
21,"[518, 126, 171, 207]",0.32,0.0,0.01,0.48,0.12,0.0,0.06,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
22,"[516, 125, 171, 209]",0.26,0.0,0.02,0.52,0.14,0.0,0.05,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
23,"[516, 123, 169, 208]",0.2,0.0,0.01,0.52,0.18,0.01,0.08,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
24,"[515, 121, 168, 206]",0.22,0.0,0.02,0.3,0.3,0.01,0.16,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
25,"[514, 120, 168, 208]",0.34,0.0,0.03,0.26,0.25,0.01,0.11,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
26,"[514, 121, 168, 208]",0.36,0.0,0.03,0.41,0.13,0.02,0.05,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
27,"[514, 121, 169, 210]",0.39,0.0,0.03,0.39,0.13,0.01,0.05,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
28,"[514, 123, 170, 209]",0.23,0.0,0.04,0.47,0.17,0.01,0.07,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
29,"[513, 124, 170, 210]",0.28,0.0,0.04,0.45,0.15,0.01,0.07,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
30,"[522, 135, 161, 198]",0.12,0.0,0.04,0.49,0.12,0.08,0.14,video_0076,62,2,50,31,25.0,2.48,2025-01-29T20:07:20.388089
