,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[809, 136, 199, 259]",0.03,0.0,0.07,0.0,0.84,0.0,0.06,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
1,"[805, 135, 202, 262]",0.03,0.0,0.09,0.0,0.78,0.0,0.09,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
2,"[812, 134, 206, 265]",0.07,0.0,0.14,0.0,0.71,0.01,0.08,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
3,"[806, 140, 208, 265]",0.05,0.0,0.11,0.0,0.71,0.0,0.12,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
4,"[810, 140, 200, 263]",0.05,0.0,0.15,0.0,0.68,0.0,0.11,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
5,"[810, 140, 202, 261]",0.04,0.0,0.13,0.0,0.77,0.0,0.06,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
6,"[818, 142, 201, 255]",0.03,0.0,0.11,0.0,0.77,0.0,0.09,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
7,"[821, 138, 201, 258]",0.03,0.0,0.09,0.0,0.8,0.0,0.08,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
8,"[822, 137, 199, 258]",0.03,0.0,0.12,0.0,0.74,0.0,0.11,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
9,"[822, 140, 204, 262]",0.02,0.0,0.09,0.0,0.77,0.0,0.12,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
10,"[824, 141, 202, 262]",0.02,0.0,0.09,0.0,0.72,0.0,0.16,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
11,"[819, 147, 201, 257]",0.02,0.0,0.11,0.0,0.68,0.0,0.19,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
12,"[809, 152, 204, 274]",0.02,0.0,0.11,0.0,0.6,0.01,0.25,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
13,"[806, 163, 202, 260]",0.02,0.0,0.11,0.0,0.76,0.0,0.11,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
14,"[798, 180, 202, 256]",0.03,0.0,0.13,0.0,0.74,0.0,0.1,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
15,"[803, 173, 205, 262]",0.02,0.0,0.13,0.01,0.61,0.01,0.23,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
16,"[803, 176, 196, 249]",0.03,0.0,0.12,0.01,0.75,0.01,0.08,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
17,"[808, 171, 200, 261]",0.02,0.0,0.09,0.03,0.66,0.01,0.19,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
18,"[803, 172, 198, 253]",0.03,0.0,0.11,0.03,0.67,0.01,0.14,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
19,"[805, 177, 196, 247]",0.03,0.0,0.2,0.0,0.69,0.01,0.07,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
20,"[811, 163, 207, 269]",0.03,0.0,0.1,0.0,0.66,0.01,0.19,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
21,"[803, 183, 206, 257]",0.02,0.0,0.08,0.0,0.8,0.0,0.1,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
22,"[805, 182, 209, 267]",0.03,0.0,0.12,0.01,0.59,0.01,0.23,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
23,"[805, 175, 224, 295]",0.07,0.0,0.11,0.02,0.53,0.02,0.25,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
24,"[817, 184, 208, 257]",0.03,0.0,0.1,0.01,0.72,0.03,0.11,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
25,"[820, 180, 211, 259]",0.03,0.0,0.06,0.01,0.75,0.01,0.15,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
26,"[821, 177, 208, 259]",0.03,0.0,0.08,0.0,0.78,0.01,0.11,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
27,"[820, 176, 207, 255]",0.02,0.0,0.05,0.01,0.79,0.0,0.13,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
28,"[822, 176, 209, 257]",0.03,0.0,0.06,0.02,0.74,0.01,0.15,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
29,"[814, 181, 221, 270]",0.06,0.0,0.08,0.02,0.62,0.0,0.22,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
30,"[821, 173, 207, 254]",0.02,0.0,0.07,0.03,0.67,0.01,0.2,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
31,"[818, 172, 214, 261]",0.05,0.0,0.09,0.08,0.61,0.02,0.15,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
32,"[828, 172, 210, 255]",0.02,0.0,0.04,0.02,0.77,0.0,0.14,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
33,"[834, 170, 210, 252]",0.03,0.0,0.07,0.04,0.71,0.01,0.14,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
34,"[837, 162, 211, 256]",0.02,0.0,0.05,0.07,0.66,0.01,0.19,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
35,"[834, 171, 202, 244]",0.03,0.0,0.07,0.02,0.74,0.01,0.14,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
36,"[837, 156, 208, 265]",0.01,0.0,0.04,0.01,0.79,0.01,0.14,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
37,"[826, 170, 208, 252]",0.02,0.0,0.05,0.02,0.84,0.01,0.08,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
38,"[823, 166, 209, 251]",0.03,0.0,0.06,0.01,0.81,0.0,0.08,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
39,"[814, 157, 207, 253]",0.02,0.0,0.04,0.0,0.74,0.0,0.2,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
40,"[814, 160, 203, 247]",0.02,0.0,0.04,0.01,0.74,0.0,0.19,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
41,"[805, 163, 196, 247]",0.03,0.0,0.06,0.0,0.75,0.0,0.15,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
42,"[795, 172, 198, 241]",0.04,0.0,0.05,0.01,0.68,0.01,0.21,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
43,"[790, 167, 214, 265]",0.03,0.0,0.05,0.02,0.72,0.01,0.18,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
44,"[777, 170, 224, 274]",0.04,0.0,0.07,0.02,0.65,0.0,0.22,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
45,"[773, 173, 221, 274]",0.06,0.0,0.08,0.05,0.63,0.01,0.18,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
46,"[777, 165, 217, 270]",0.04,0.0,0.05,0.02,0.76,0.0,0.13,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
47,"[781, 165, 218, 269]",0.05,0.0,0.07,0.01,0.7,0.01,0.15,video_0170,194,4,50,48,30.0,6.466666666666667,2025-01-29T20:12:56.481994
