,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
1,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
2,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
3,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
4,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
5,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
6,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
7,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
8,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
9,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
10,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
11,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
12,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
13,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
14,"[463, 216, 456, 560]",0.47,0.0,0.03,0.41,0.05,0.01,0.02,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
15,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
16,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
17,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
18,"[1538, 970, 65, 83]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,,,,,,,,,video_0173,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:13:09.723349
