,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[552, 170, 200, 253]",0.48,0.0,0.16,0.0,0.02,0.27,0.06,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
1,"[558, 172, 196, 246]",0.11,0.0,0.03,0.04,0.08,0.01,0.74,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
2,"[561, 176, 196, 250]",0.09,0.0,0.05,0.05,0.04,0.01,0.76,"[588, 623, 37, 49]",0.05,0.0,0.01,0.03,0.22,0.0,0.7,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
3,"[563, 180, 197, 250]",0.3,0.0,0.09,0.11,0.05,0.08,0.36,"[588, 623, 37, 49]",0.05,0.0,0.01,0.03,0.18,0.0,0.73,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
4,"[568, 185, 202, 253]",0.16,0.0,0.09,0.05,0.08,0.07,0.55,"[586, 624, 39, 52]",0.07,0.0,0.0,0.08,0.09,0.0,0.76,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
5,"[570, 196, 198, 255]",0.38,0.0,0.1,0.04,0.12,0.05,0.31,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
6,"[566, 209, 193, 241]",0.12,0.0,0.03,0.01,0.07,0.01,0.76,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
7,"[571, 197, 200, 256]",0.17,0.0,0.03,0.0,0.09,0.0,0.7,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
8,"[571, 193, 199, 256]",0.25,0.0,0.03,0.0,0.06,0.01,0.64,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
9,"[571, 194, 199, 255]",0.22,0.0,0.09,0.01,0.05,0.17,0.47,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
10,"[572, 191, 200, 257]",0.23,0.0,0.1,0.01,0.04,0.42,0.21,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
11,"[572, 191, 200, 250]",0.17,0.0,0.09,0.0,0.03,0.2,0.51,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
12,"[563, 193, 204, 249]",0.07,0.0,0.08,0.0,0.3,0.0,0.55,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
13,"[559, 200, 199, 237]",0.17,0.0,0.11,0.0,0.25,0.0,0.47,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
14,"[556, 198, 194, 235]",0.11,0.0,0.11,0.0,0.31,0.0,0.46,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
15,"[552, 184, 194, 238]",0.04,0.0,0.08,0.0,0.39,0.0,0.49,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
16,"[565, 163, 189, 235]",0.3,0.0,0.12,0.0,0.07,0.05,0.46,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
17,"[565, 150, 201, 247]",0.26,0.0,0.09,0.0,0.07,0.07,0.5,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
18,"[562, 151, 204, 250]",0.26,0.0,0.08,0.0,0.1,0.04,0.53,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
19,"[561, 154, 202, 247]",0.15,0.0,0.05,0.0,0.07,0.01,0.71,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
20,"[560, 163, 191, 237]",0.15,0.0,0.03,0.0,0.05,0.0,0.77,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
21,"[587, 623, 36, 46]",0.08,0.0,0.0,0.01,0.46,0.0,0.45,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
22,"[541, 189, 181, 215]",0.12,0.0,0.12,0.0,0.26,0.0,0.5,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
23,"[532, 183, 193, 228]",0.05,0.0,0.05,0.0,0.44,0.0,0.45,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
24,"[525, 181, 197, 240]",0.07,0.0,0.05,0.0,0.4,0.0,0.48,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
25,"[510, 174, 198, 244]",0.1,0.0,0.11,0.0,0.39,0.0,0.4,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
26,"[506, 169, 203, 249]",0.08,0.0,0.17,0.0,0.38,0.0,0.37,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
27,"[510, 173, 200, 247]",0.15,0.0,0.1,0.0,0.48,0.0,0.27,,,,,,,,,video_0521,104,3,50,34,30.0,3.466666666666667,2025-01-29T20:34:22.285182
