,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[349, 139, 314, 379]",0.04,0.0,0.01,0.01,0.25,0.0,0.68,"[678, 76, 68, 78]",0.17,0.01,0.18,0.08,0.41,0.07,0.09,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
1,"[357, 133, 315, 377]",0.09,0.0,0.02,0.04,0.23,0.0,0.62,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
2,"[371, 129, 304, 365]",0.07,0.0,0.05,0.02,0.21,0.0,0.65,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
3,"[370, 110, 306, 378]",0.18,0.0,0.17,0.03,0.31,0.05,0.27,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
4,"[368, 102, 327, 401]",0.09,0.0,0.11,0.08,0.43,0.12,0.17,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
5,"[378, 122, 306, 365]",0.13,0.0,0.17,0.01,0.45,0.06,0.19,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
6,"[389, 115, 298, 364]",0.01,0.0,0.04,0.0,0.23,0.0,0.71,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
7,"[399, 106, 305, 375]",0.04,0.0,0.13,0.0,0.24,0.02,0.57,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
8,"[412, 126, 294, 358]",0.07,0.0,0.09,0.0,0.25,0.0,0.59,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
9,"[423, 127, 293, 353]",0.08,0.0,0.08,0.0,0.2,0.0,0.63,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
10,"[430, 126, 289, 349]",0.08,0.0,0.04,0.0,0.15,0.0,0.73,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
11,"[438, 124, 297, 353]",0.12,0.0,0.04,0.0,0.15,0.0,0.68,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
12,"[438, 123, 293, 359]",0.09,0.0,0.08,0.0,0.22,0.0,0.6,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
13,"[436, 131, 297, 355]",0.07,0.0,0.06,0.0,0.25,0.0,0.61,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
14,"[448, 135, 295, 356]",0.15,0.0,0.07,0.0,0.28,0.0,0.5,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
15,"[440, 148, 290, 344]",0.05,0.0,0.04,0.0,0.39,0.0,0.52,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
16,"[440, 146, 293, 354]",0.08,0.0,0.07,0.0,0.33,0.01,0.51,,,,,,,,,video_0845,88,2,50,44,25.0,3.52,2025-01-29T20:54:17.635141
