,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[348, 154, 214, 287]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
1,"[338, 148, 217, 294]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
2,"[336, 142, 220, 302]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
3,"[334, 152, 217, 290]",0.02,0.0,0.01,0.91,0.01,0.0,0.06,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
4,"[331, 151, 219, 292]",0.03,0.0,0.01,0.84,0.02,0.0,0.1,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
5,"[321, 138, 229, 306]",0.06,0.0,0.02,0.57,0.02,0.0,0.33,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
6,"[319, 141, 229, 301]",0.03,0.0,0.01,0.67,0.01,0.0,0.28,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
7,"[317, 140, 232, 302]",0.03,0.0,0.02,0.67,0.01,0.0,0.27,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
8,"[304, 122, 241, 322]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
9,"[299, 122, 246, 325]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
10,"[295, 122, 251, 333]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
11,"[292, 124, 249, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
12,"[290, 128, 248, 325]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
13,"[284, 123, 258, 343]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
14,"[287, 126, 252, 335]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
15,"[284, 117, 261, 348]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
16,"[289, 128, 254, 332]",0.05,0.0,0.02,0.83,0.02,0.0,0.09,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
17,"[286, 125, 256, 329]",0.16,0.0,0.05,0.11,0.19,0.0,0.49,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
18,"[285, 123, 250, 327]",0.05,0.0,0.03,0.31,0.08,0.0,0.53,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
19,"[280, 102, 262, 358]",0.07,0.0,0.02,0.59,0.03,0.0,0.29,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
20,"[284, 112, 254, 344]",0.04,0.0,0.01,0.51,0.04,0.0,0.39,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
21,"[284, 113, 253, 343]",0.03,0.0,0.01,0.49,0.03,0.0,0.43,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
22,"[280, 123, 250, 328]",0.03,0.0,0.02,0.35,0.04,0.0,0.56,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
23,"[288, 122, 249, 333]",0.05,0.0,0.04,0.37,0.06,0.01,0.47,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
24,"[288, 126, 256, 332]",0.03,0.0,0.01,0.39,0.04,0.0,0.52,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
25,"[280, 112, 258, 355]",0.01,0.0,0.01,0.76,0.02,0.0,0.2,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
26,"[285, 125, 250, 333]",0.04,0.0,0.02,0.68,0.03,0.01,0.23,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
27,"[293, 131, 255, 329]",0.02,0.0,0.01,0.71,0.03,0.01,0.22,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
28,"[302, 127, 250, 334]",0.01,0.0,0.01,0.8,0.01,0.01,0.16,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
29,"[304, 129, 250, 331]",0.02,0.0,0.01,0.86,0.01,0.0,0.1,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
30,"[309, 126, 254, 343]",0.03,0.0,0.01,0.85,0.01,0.0,0.11,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
31,"[313, 130, 255, 340]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
32,"[311, 135, 250, 335]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
33,"[300, 131, 259, 341]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
34,"[301, 130, 255, 340]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
35,"[302, 131, 255, 337]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,video_0566,71,2,50,35,30.0,2.3666666666666667,2025-01-29T20:37:10.781728
