,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[319, 91, 165, 212]",0.06,0.0,0.09,0.01,0.17,0.18,0.48,,,,,,,,,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
1,"[280, 53, 211, 271]",0.02,0.0,0.04,0.01,0.07,0.01,0.84,,,,,,,,,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
2,"[277, 53, 212, 272]",0.02,0.0,0.05,0.01,0.06,0.01,0.85,,,,,,,,,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
3,"[275, 66, 197, 262]",0.01,0.0,0.03,0.01,0.05,0.01,0.89,,,,,,,,,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
4,"[271, 56, 211, 272]",0.02,0.0,0.02,0.01,0.11,0.0,0.84,,,,,,,,,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
5,"[269, 58, 210, 272]",0.01,0.0,0.01,0.0,0.06,0.0,0.91,,,,,,,,,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
6,"[268, 75, 194, 254]",0.01,0.0,0.02,0.01,0.07,0.01,0.89,"[26, 392, 62, 77]",0.32,0.0,0.17,0.06,0.36,0.02,0.07,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
7,"[262, 58, 212, 274]",0.05,0.0,0.05,0.02,0.07,0.01,0.81,"[14, 395, 65, 83]",0.22,0.0,0.25,0.12,0.32,0.02,0.06,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
8,"[263, 72, 200, 262]",0.03,0.0,0.03,0.02,0.04,0.01,0.88,"[31, 395, 52, 62]",0.39,0.0,0.14,0.07,0.29,0.01,0.1,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
9,"[262, 73, 199, 262]",0.03,0.0,0.02,0.01,0.06,0.0,0.88,"[31, 396, 52, 61]",0.32,0.0,0.13,0.08,0.36,0.01,0.1,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
10,"[259, 73, 201, 261]",0.01,0.0,0.01,0.0,0.02,0.0,0.95,"[36, 397, 44, 50]",0.44,0.0,0.06,0.07,0.36,0.0,0.06,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
11,"[260, 74, 201, 261]",0.02,0.0,0.01,0.01,0.03,0.01,0.92,"[38, 396, 45, 52]",0.38,0.0,0.08,0.1,0.37,0.0,0.06,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
12,"[277, 99, 179, 226]",0.01,0.0,0.01,0.0,0.05,0.01,0.92,"[39, 396, 45, 51]",0.38,0.0,0.08,0.09,0.4,0.0,0.05,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
13,"[258, 73, 203, 263]",0.02,0.0,0.01,0.01,0.04,0.01,0.93,"[49, 377, 59, 66]",0.35,0.0,0.06,0.04,0.52,0.0,0.02,video_0311,75,2,50,37,23.976023976023978,3.128125,2025-01-29T20:21:41.923180
