,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[477, 174, 262, 335]",0.16,0.0,0.26,0.01,0.48,0.0,0.08,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
1,"[455, 179, 267, 325]",0.08,0.0,0.07,0.0,0.82,0.0,0.01,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
2,"[429, 187, 284, 319]",0.06,0.0,0.07,0.01,0.8,0.01,0.05,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
3,"[397, 184, 293, 325]",0.09,0.0,0.05,0.12,0.68,0.01,0.06,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
4,"[388, 187, 286, 342]",0.07,0.0,0.07,0.14,0.61,0.01,0.1,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
5,"[389, 213, 275, 315]",0.16,0.0,0.11,0.68,0.02,0.01,0.02,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
6,"[402, 219, 256, 309]",0.26,0.0,0.18,0.46,0.02,0.06,0.02,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
7,"[382, 216, 281, 315]",0.04,0.0,0.02,0.93,0.01,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
8,"[369, 211, 289, 322]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
9,"[363, 218, 288, 318]",0.02,0.0,0.01,0.97,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
10,"[363, 214, 296, 323]",0.02,0.0,0.01,0.96,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
11,"[365, 225, 282, 316]",0.03,0.0,0.02,0.94,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
12,"[366, 228, 279, 312]",0.02,0.0,0.01,0.97,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
13,"[368, 228, 278, 311]",0.02,0.0,0.01,0.95,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
14,"[370, 229, 273, 308]",0.02,0.0,0.02,0.96,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
15,"[372, 225, 281, 316]",0.02,0.0,0.01,0.96,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
16,"[371, 224, 284, 317]",0.01,0.0,0.01,0.98,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
17,"[371, 226, 282, 314]",0.02,0.0,0.01,0.97,0.0,0.0,0.0,video_0240,158,4,50,39,29.0,5.448275862068965,2025-01-29T20:17:36.418050
